Generator,Scenario,Category
2024_Wind_116023_p131,nonfocus_ISONE,Wind_2024_EI
2024_Wind_116034_p127,nonfocus_NYISO,Wind_2024_EI
2024_Wind_117301_p133,nonfocus_ISONE,Wind_2024_EI
2024_Wind_119116_p132,nonfocus_ISONE,Wind_2024_EI
2024_Wind_119259_p132,nonfocus_ISONE,Wind_2024_EI
2024_Wind_125000_p127,nonfocus_NYISO,Wind_2024_EI
2024_Wind_130751_p127,nonfocus_NYISO,Wind_2024_EI
2024_Wind_130770_p127,nonfocus_NYISO,Wind_2024_EI
2024_Wind_131122_p127,nonfocus_NYISO,Wind_2024_EI
2024_Wind_136154_p127,nonfocus_NYISO,Wind_2024_EI
2024_Wind_137451_p127,nonfocus_NYISO,Wind_2024_EI
2024_Wind_137927_p127,nonfocus_NYISO,Wind_2024_EI
2024_Wind_147831_p127,nonfocus_NYISO,Wind_2024_EI
2024_Wind_147835_p127,nonfocus_NYISO,Wind_2024_EI
2024_Wind_147859_p127,nonfocus_NYISO,Wind_2024_EI
2024_Wind_185951_p129,nonfocus_ISONE,Wind_2024_EI
2024_Wind_190230_p134,nonfocus_ISONE,Wind_2024_EI
2024_Wind_190985_p134,nonfocus_ISONE,Wind_2024_EI
2024_Wind_200027_p125,nonfocus_PJM,Wind_2024_EI
2024_Wind_200701_p122,nonfocus_PJM,Wind_2024_EI
2024_Wind_200908_p119,nonfocus_PJM,Wind_2024_EI
2024_Wind_228111_p126,nonfocus_PJM,Wind_2024_EI
2024_Wind_230926_p125,nonfocus_PJM,Wind_2024_EI
2024_Wind_231100_p125,nonfocus_PJM,Wind_2024_EI
2024_Wind_231120_p125,nonfocus_PJM,Wind_2024_EI
2024_Wind_232001_p125,nonfocus_PJM,Wind_2024_EI
2024_Wind_232002_p125,nonfocus_PJM,Wind_2024_EI
2024_Wind_232004_p125,nonfocus_PJM,Wind_2024_EI
2024_Wind_232120_p125,nonfocus_PJM,Wind_2024_EI
2024_Wind_232124_p125,nonfocus_PJM,Wind_2024_EI
2024_Wind_234613_p126,nonfocus_PJM,Wind_2024_EI
2024_Wind_235145_p115,nonfocus_PJM,Wind_2024_EI
2024_Wind_235295_p116,nonfocus_PJM,Wind_2024_EI
2024_Wind_235498_p100,nonfocus_PJM,Wind_2024_EI
2024_Wind_235817_p116,nonfocus_PJM,Wind_2024_EI
2024_Wind_235837_p116,nonfocus_PJM,Wind_2024_EI
2024_Wind_238539_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_238542_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_238569_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_238590_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_238600_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_238605_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_238629_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_238658_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_238703_p113,nonfocus_PJM,Wind_2024_EI
2024_Wind_238728_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_238739_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_238745_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_238757_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_238758_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_238766_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_238874_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_238908_p113,nonfocus_PJM,Wind_2024_EI
2024_Wind_238913_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_238974_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_238981_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_239042_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_239055_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_239070_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_239095_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_239113_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_239140_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_239154_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_239176_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_242500_p118,nonfocus_PJM,Wind_2024_EI
2024_Wind_242527_p118,nonfocus_PJM,Wind_2024_EI
2024_Wind_242556_p118,nonfocus_PJM,Wind_2024_EI
2024_Wind_242604_p117,nonfocus_PJM,Wind_2024_EI
2024_Wind_242640_p118,nonfocus_PJM,Wind_2024_EI
2024_Wind_242669_p92,nonfocus_PJM,Wind_2024_EI
2024_Wind_242713_p116,nonfocus_PJM,Wind_2024_EI
2024_Wind_242796_p118,nonfocus_PJM,Wind_2024_EI
2024_Wind_242917_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_242935_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_242945_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_242953_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_242957_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_242963_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_242976_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_242991_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_242993_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_242995_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243004_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243008_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_243015_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243031_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243050_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243052_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_243057_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243059_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243061_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243066_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243067_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243077_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_243081_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243082_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243099_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243103_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243110_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243111_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243139_p111,nonfocus_PJM,Wind_2024_EI
2024_Wind_243152_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243207_p105,nonfocus_PJM,Wind_2024_EI
2024_Wind_243211_p105,nonfocus_PJM,Wind_2024_EI
2024_Wind_243218_p105,nonfocus_PJM,Wind_2024_EI
2024_Wind_243253_p105,nonfocus_PJM,Wind_2024_EI
2024_Wind_243315_p105,nonfocus_PJM,Wind_2024_EI
2024_Wind_243319_p105,nonfocus_PJM,Wind_2024_EI
2024_Wind_243337_p105,nonfocus_PJM,Wind_2024_EI
2024_Wind_243342_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243362_p105,nonfocus_PJM,Wind_2024_EI
2024_Wind_243373_p105,nonfocus_PJM,Wind_2024_EI
2024_Wind_243482_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243765_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_243867_p105,nonfocus_PJM,Wind_2024_EI
2024_Wind_249516_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249518_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249529_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249620_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249625_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249631_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249632_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249636_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249638_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249703_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249717_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249779_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249796_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249882_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249884_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249890_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_249891_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_253004_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_253017_p113,nonfocus_PJM,Wind_2024_EI
2024_Wind_253025_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_253029_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_253042_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_253044_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_253065_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_253068_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_253071_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_253085_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_253101_p112,nonfocus_PJM,Wind_2024_EI
2024_Wind_254670_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_255101_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_255129_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_255163_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_255166_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_255167_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_255195_p105,nonfocus_MISO,Wind_2024_EI
2024_Wind_256012_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_256018_p104,nonfocus_MISO,Wind_2024_EI
2024_Wind_256045_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_256062_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_256130_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_256139_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_256194_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_256205_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_256222_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_256227_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_256250_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_256262_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_256268_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_256288_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_256315_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_256486_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_257504_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_257513_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_258065_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_264526_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_264571_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_264583_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_264588_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_264658_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_264783_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_264792_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_264828_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_264911_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_264912_p103,nonfocus_MISO,Wind_2024_EI
2024_Wind_270673_p83,nonfocus_PJM,Wind_2024_EI
2024_Wind_270704_p80,nonfocus_PJM,Wind_2024_EI
2024_Wind_270802_p80,nonfocus_PJM,Wind_2024_EI
2024_Wind_270852_p80,nonfocus_PJM,Wind_2024_EI
2024_Wind_271177_p81,nonfocus_PJM,Wind_2024_EI
2024_Wind_271999_p80,nonfocus_PJM,Wind_2024_EI
2024_Wind_272015_p81,nonfocus_PJM,Wind_2024_EI
2024_Wind_272017_p82,nonfocus_PJM,Wind_2024_EI
2024_Wind_272110_p81,nonfocus_PJM,Wind_2024_EI
2024_Wind_272521_p80,nonfocus_PJM,Wind_2024_EI
2024_Wind_300042_p84,nonfocus_TVA,Wind_2024_EI
2024_Wind_300047_p84,nonfocus_TVA,Wind_2024_EI
2024_Wind_300080_p73,nonfocus_TVA,Wind_2024_EI
2024_Wind_300095_p84,nonfocus_TVA,Wind_2024_EI
2024_Wind_300135_p50,nonfocus_TVA,Wind_2024_EI
2024_Wind_300137_p51,nonfocus_TVA,Wind_2024_EI
2024_Wind_300141_p50,nonfocus_TVA,Wind_2024_EI
2024_Wind_300274_p51,nonfocus_TVA,Wind_2024_EI
2024_Wind_300816_p55,nonfocus_TVA,Wind_2024_EI
2024_Wind_300844_p50,nonfocus_TVA,Wind_2024_EI
2024_Wind_301128_p84,nonfocus_TVA,Wind_2024_EI
2024_Wind_301342_p55,nonfocus_TVA,Wind_2024_EI
2024_Wind_304497_p98,nonfocus_SERC,Wind_2024_EI
2024_Wind_304549_p98,nonfocus_SERC,Wind_2024_EI
2024_Wind_304619_p98,nonfocus_SERC,Wind_2024_EI
2024_Wind_306112_p97,nonfocus_SERC,Wind_2024_EI
2024_Wind_306113_p97,nonfocus_SERC,Wind_2024_EI
2024_Wind_306234_p95,nonfocus_SERC,Wind_2024_EI
2024_Wind_311688_p96,nonfocus_SERC,Wind_2024_EI
2024_Wind_314594_p98,nonfocus_PJM,Wind_2024_EI
2024_Wind_314620_p98,nonfocus_PJM,Wind_2024_EI
2024_Wind_314640_p98,nonfocus_PJM,Wind_2024_EI
2024_Wind_314647_p98,nonfocus_PJM,Wind_2024_EI
2024_Wind_314750_p99,nonfocus_PJM,Wind_2024_EI
2024_Wind_314901_p99,nonfocus_PJM,Wind_2024_EI
2024_Wind_324131_p109,nonfocus_TVA,Wind_2024_EI
2024_Wind_324149_p118,nonfocus_TVA,Wind_2024_EI
2024_Wind_334222_p66,nonfocus_MISO,Wind_2024_EI
2024_Wind_334225_p66,nonfocus_MISO,Wind_2024_EI
2024_Wind_334227_p66,nonfocus_MISO,Wind_2024_EI
2024_Wind_334281_p66,nonfocus_MISO,Wind_2024_EI
2024_Wind_334283_p66,nonfocus_MISO,Wind_2024_EI
2024_Wind_334284_p66,nonfocus_MISO,Wind_2024_EI
2024_Wind_336436_p58,nonfocus_MISO,Wind_2024_EI
2024_Wind_337753_p85,nonfocus_MISO,Wind_2024_EI
2024_Wind_337830_p85,nonfocus_MISO,Wind_2024_EI
2024_Wind_337902_p85,nonfocus_MISO,Wind_2024_EI
2024_Wind_337907_p85,nonfocus_MISO,Wind_2024_EI
2024_Wind_338101_p56,nonfocus_MISO,Wind_2024_EI
2024_Wind_338107_p56,nonfocus_MISO,Wind_2024_EI
2024_Wind_338134_p85,nonfocus_MISO,Wind_2024_EI
2024_Wind_342676_p93,nonfocus_PJM,Wind_2024_EI
2024_Wind_344001_p71,nonfocus_MISO,Wind_2024_EI
2024_Wind_344560_p72,nonfocus_MISO,Wind_2024_EI
2024_Wind_347114_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_347122_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_347236_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_347490_p81,nonfocus_MISO,Wind_2024_EI
2024_Wind_347971_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_348076_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_348458_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_348768_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_348842_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_348843_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_348850_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_348854_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_348878_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_348882_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_348885_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_348897_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_348898_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_348899_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_348914_p83,nonfocus_MISO,Wind_2024_EI
2024_Wind_349655_p82,nonfocus_MISO,Wind_2024_EI
2024_Wind_360134_p89,nonfocus_TVA,Wind_2024_EI
2024_Wind_360254_p89,nonfocus_TVA,Wind_2024_EI
2024_Wind_360454_p92,nonfocus_TVA,Wind_2024_EI
2024_Wind_360456_p92,nonfocus_TVA,Wind_2024_EI
2024_Wind_360555_p92,nonfocus_TVA,Wind_2024_EI
2024_Wind_360616_p92,nonfocus_TVA,Wind_2024_EI
2024_Wind_361142_p92,nonfocus_TVA,Wind_2024_EI
2024_Wind_361176_p92,nonfocus_TVA,Wind_2024_EI
2024_Wind_361285_p97,nonfocus_TVA,Wind_2024_EI
2024_Wind_361289_p94,nonfocus_TVA,Wind_2024_EI
2024_Wind_361386_p92,nonfocus_TVA,Wind_2024_EI
2024_Wind_361566_p89,nonfocus_TVA,Wind_2024_EI
2024_Wind_380197_p94,nonfocus_SERC,Wind_2024_EI
2024_Wind_381761_p94,nonfocus_SERC,Wind_2024_EI
2024_Wind_384967_p90,nonfocus_SERC,Wind_2024_EI
2024_Wind_385039_p90,nonfocus_SERC,Wind_2024_EI
2024_Wind_385220_p90,nonfocus_SERC,Wind_2024_EI
2024_Wind_385235_p89,nonfocus_SERC,Wind_2024_EI
2024_Wind_507189_p56,nonfocus_SPP,Wind_2024_EI
2024_Wind_509058_p66,nonfocus_SPP,Wind_2024_EI
2024_Wind_509721_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_509736_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_509806_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_509831_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_509845_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_510378_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_510379_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_510383_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_510385_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_510386_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_510390_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_510413_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_510429_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_510898_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_510914_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_510919_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_510927_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_510928_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_511433_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_511458_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_511488_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_511501_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_511511_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_511516_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_511541_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_512654_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_512704_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_512742_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_514701_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514703_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514706_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514707_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514708_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514713_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514731_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514774_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514785_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514787_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514790_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514798_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514801_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514819_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514820_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514833_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514898_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514903_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514946_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514958_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_514987_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_515033_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_515129_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_515132_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_515143_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_515237_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_515242_p51,nonfocus_SPP,Wind_2024_EI
2024_Wind_515319_p85,nonfocus_SPP,Wind_2024_EI
2024_Wind_515346_p56,nonfocus_SPP,Wind_2024_EI
2024_Wind_515390_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_515407_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_520868_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_520879_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_520913_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_520934_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_520950_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_520986_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_521024_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_521028_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_521059_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_521103_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_521128_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_522861_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_523095_p49,nonfocus_SPP,Wind_2024_EI
2024_Wind_523267_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_523551_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_523771_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_523777_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_523853_p49,nonfocus_SPP,Wind_2024_EI
2024_Wind_523977_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_524044_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_524163_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_524267_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_524276_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_524365_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_524623_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_524909_p47,nonfocus_SPP,Wind_2024_EI
2024_Wind_525213_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_525830_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_526677_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_527276_p48,nonfocus_SPP,Wind_2024_EI
2024_Wind_529345_p50,nonfocus_SPP,Wind_2024_EI
2024_Wind_530592_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_531449_p52,nonfocus_SPP,Wind_2024_EI
2024_Wind_531451_p52,nonfocus_SPP,Wind_2024_EI
2024_Wind_531465_p52,nonfocus_SPP,Wind_2024_EI
2024_Wind_531469_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_532769_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_532770_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_532793_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_532800_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_532801_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_532851_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_532874_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_532913_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_532938_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_533002_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_533004_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_533005_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_533008_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_533013_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_539634_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_539639_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_539658_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_539674_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_539679_p53,nonfocus_SPP,Wind_2024_EI
2024_Wind_541240_p55,nonfocus_SPP,Wind_2024_EI
2024_Wind_547468_p55,nonfocus_SPP,Wind_2024_EI
2024_Wind_547472_p55,nonfocus_SPP,Wind_2024_EI
2024_Wind_547480_p55,nonfocus_SPP,Wind_2024_EI
2024_Wind_601002_p68,nonfocus_MISO,Wind_2024_EI
2024_Wind_601004_p68,nonfocus_MISO,Wind_2024_EI
2024_Wind_601015_p43,nonfocus_MISO,Wind_2024_EI
2024_Wind_601031_p38,nonfocus_MISO,Wind_2024_EI
2024_Wind_602002_p68,nonfocus_MISO,Wind_2024_EI
2024_Wind_602008_p44,nonfocus_MISO,Wind_2024_EI
2024_Wind_602036_p43,nonfocus_MISO,Wind_2024_EI
2024_Wind_602046_p68,nonfocus_MISO,Wind_2024_EI
2024_Wind_608600_p36,nonfocus_MISO,Wind_2024_EI
2024_Wind_613060_p43,nonfocus_MISO,Wind_2024_EI
2024_Wind_613240_p43,nonfocus_MISO,Wind_2024_EI
2024_Wind_613330_p68,nonfocus_MISO,Wind_2024_EI
2024_Wind_613420_p69,nonfocus_MISO,Wind_2024_EI
2024_Wind_615347_p37,nonfocus_MISO,Wind_2024_EI
2024_Wind_619600_p43,nonfocus_MISO,Wind_2024_EI
2024_Wind_619975_p43,nonfocus_MISO,Wind_2024_EI
2024_Wind_620314_p38,nonfocus_MISO,Wind_2024_EI
2024_Wind_620358_p37,nonfocus_MISO,Wind_2024_EI
2024_Wind_620369_p37,nonfocus_MISO,Wind_2024_EI
2024_Wind_631008_p69,nonfocus_MISO,Wind_2024_EI
2024_Wind_631038_p44,nonfocus_MISO,Wind_2024_EI
2024_Wind_631040_p68,nonfocus_MISO,Wind_2024_EI
2024_Wind_631048_p45,nonfocus_MISO,Wind_2024_EI
2024_Wind_631049_p45,nonfocus_MISO,Wind_2024_EI
2024_Wind_631050_p69,nonfocus_MISO,Wind_2024_EI
2024_Wind_631056_p70,nonfocus_MISO,Wind_2024_EI
2024_Wind_631069_p70,nonfocus_MISO,Wind_2024_EI
2024_Wind_631072_p70,nonfocus_MISO,Wind_2024_EI
2024_Wind_631074_p70,nonfocus_MISO,Wind_2024_EI
2024_Wind_631077_p70,nonfocus_MISO,Wind_2024_EI
2024_Wind_631078_p70,nonfocus_MISO,Wind_2024_EI
2024_Wind_631099_p70,nonfocus_MISO,Wind_2024_EI
