Generator,band,Heat Rate,Load Point,Scenario
2_P_H_Glatfelter,5,17071.19904,23.33333333,focus_PJM
1_Somerset_Plant,1,14914.89999,46.65,focus_ISONE
1_Somerset_Plant,2,15028.12861,44.41675532,focus_ISONE
1_Somerset_Plant,3,15275.5407,42.18351064,focus_ISONE
1_Somerset_Plant,4,15855.64358,39.95026596,focus_ISONE
1_Somerset_Plant,5,15198.05883,37.71702128,focus_ISONE
2_Somerset_Plant,1,14914.89999,65.85,focus_ISONE
2_Somerset_Plant,2,15028.12861,62.69760638,focus_ISONE
2_Somerset_Plant,3,15275.5407,59.54521277,focus_ISONE
2_Somerset_Plant,4,15855.64358,56.39281915,focus_ISONE
2_Somerset_Plant,5,15198.05883,53.24042553,focus_ISONE
1_Chester_Operations,1,11384.26548,20,focus_PJM
1_Chester_Operations,2,11114.78329,17,focus_PJM
1_Chester_Operations,3,11182.09542,14,focus_PJM
1_Chester_Operations,4,11591.78482,11,focus_PJM
1_Chester_Operations,5,11987.15876,8,focus_PJM
4_Olmsted_Waste_Energy,1,7577.002422,2,focus_MISO
4_Olmsted_Waste_Energy,2,10637.63465,1.568965517,focus_MISO
4_Olmsted_Waste_Energy,3,11562.50143,1.137931034,focus_MISO
4_Olmsted_Waste_Energy,4,11841.85808,0.706896552,focus_MISO
4_Olmsted_Waste_Energy,5,12138.73988,0.275862069,focus_MISO
5_Olmsted_Waste_Energy,1,9526.734984,2,focus_MISO
5_Olmsted_Waste_Energy,2,9832.120039,1.586330935,focus_MISO
5_Olmsted_Waste_Energy,3,8501.133238,1.172661871,focus_MISO
5_Olmsted_Waste_Energy,4,9271.601726,0.758992806,focus_MISO
5_Olmsted_Waste_Energy,5,10124.51335,0.345323741,focus_MISO
1_Duluth_Paper_Mill,1,10121.53746,9.1,focus_MISO
1_Duluth_Paper_Mill,2,10343.96379,7.200564133,focus_MISO
1_Duluth_Paper_Mill,3,10532.11687,5.301128266,focus_MISO
1_Duluth_Paper_Mill,4,11162.59367,3.401692399,focus_MISO
1_Duluth_Paper_Mill,5,13560.19193,1.502256532,focus_MISO
1_2_Indeck_Silver_Springs_Energy_Center,1,9262.336635,50.3,focus_NYISO
1_2_Indeck_Silver_Springs_Energy_Center,2,9292.067155,40.37236842,focus_NYISO
1_2_Indeck_Silver_Springs_Energy_Center,3,10223.45117,30.44473684,focus_NYISO
1_2_Indeck_Silver_Springs_Energy_Center,4,12314.8936,20.51710526,focus_NYISO
1_2_Indeck_Silver_Springs_Energy_Center,5,17663.29879,10.58947368,focus_NYISO
1_2_Indeck_Oswego_Energy_Center,1,9338.773349,48.8,focus_NYISO
1_2_Indeck_Oswego_Energy_Center,2,9153.12797,38.14920635,focus_NYISO
1_2_Indeck_Oswego_Energy_Center,3,10371.54299,27.4984127,focus_NYISO
1_2_Indeck_Oswego_Energy_Center,4,13899.10909,16.84761905,focus_NYISO
1_2_Indeck_Oswego_Energy_Center,5,23784.54798,6.196825397,focus_NYISO
1_2_Indeck_Yerkes_Energy_Center,1,8321.92814,47.9,focus_NYISO
1_2_Indeck_Yerkes_Energy_Center,2,8326.280289,42.84804688,focus_NYISO
1_2_Indeck_Yerkes_Energy_Center,3,8005.424446,37.79609375,focus_NYISO
1_2_Indeck_Yerkes_Energy_Center,4,8576.984014,32.74414063,focus_NYISO
1_2_Indeck_Yerkes_Energy_Center,5,8561.762996,27.6921875,focus_NYISO
1_2_Indeck_Corinth_Energy_Center,1,8479.809666,129.5,focus_NYISO
1_2_Indeck_Corinth_Energy_Center,2,8636.888518,109.2960526,focus_NYISO
1_2_Indeck_Corinth_Energy_Center,3,10039.3948,89.09210526,focus_NYISO
1_2_Indeck_Corinth_Energy_Center,4,11644.91932,68.88815789,focus_NYISO
1_2_Indeck_Corinth_Energy_Center,5,13267.18565,48.68421053,focus_NYISO
1_Swift_Creek_Chemical_Complex,1,12125.32671,16,focus_FRCC
1_Swift_Creek_Chemical_Complex,2,11852.00684,12.83018868,focus_FRCC
1_Swift_Creek_Chemical_Complex,3,11888.83916,9.660377358,focus_FRCC
1_Swift_Creek_Chemical_Complex,4,12141.82556,6.490566038,focus_FRCC
1_Swift_Creek_Chemical_Complex,5,15379.56716,3.320754717,focus_FRCC
C4_PPG_Powerhouse_C,1,10935.00663,90,focus_MISO
C4_PPG_Powerhouse_C,2,12631.77503,79.14705882,focus_MISO
C4_PPG_Powerhouse_C,3,12950.8848,68.29411765,focus_MISO
C4_PPG_Powerhouse_C,4,13837.42084,57.44117647,focus_MISO
C4_PPG_Powerhouse_C,5,14707.45082,46.58823529,focus_MISO
C5_PPG_Powerhouse_C,1,11940.85693,90,focus_MISO
C5_PPG_Powerhouse_C,2,12287.9173,77.21052632,focus_MISO
C5_PPG_Powerhouse_C,3,12765.51146,64.42105263,focus_MISO
C5_PPG_Powerhouse_C,4,13737.98545,51.63157895,focus_MISO
C5_PPG_Powerhouse_C,5,15058.68422,38.84210526,focus_MISO
C1_S1_Capital_District_Energy_Center,1,9109.896479,64,focus_ISONE
C1_S1_Capital_District_Energy_Center,2,9151.876765,58.15873016,focus_ISONE
C1_S1_Capital_District_Energy_Center,3,9100.662046,52.31746032,focus_ISONE
C1_S1_Capital_District_Energy_Center,4,8904.174481,46.47619048,focus_ISONE
C1_S1_Capital_District_Energy_Center,5,8999.268069,40.63492063,focus_ISONE
G1_S1_G2_Rosemary_Power_Station,1,8192.85746,165,focus_PJM
G1_S1_G2_Rosemary_Power_Station,2,8291.832495,153.75,focus_PJM
G1_S1_G2_Rosemary_Power_Station,3,8421.959425,142.5,focus_PJM
G1_S1_G2_Rosemary_Power_Station,4,8496.037625,131.25,focus_PJM
G1_S1_G2_Rosemary_Power_Station,5,8691.410065,120,focus_PJM
1_Oklahoma_Cogeneration_Project,1,8395.393048,123,focus_SPP
1_Oklahoma_Cogeneration_Project,2,9353.908157,119.4421488,focus_SPP
1_Oklahoma_Cogeneration_Project,3,8753.234054,115.8842975,focus_SPP
1_Oklahoma_Cogeneration_Project,4,8426.4865,112.3264463,focus_SPP
1_Oklahoma_Cogeneration_Project,5,8538.360124,108.768595,focus_SPP
1_Eagle_Point_Power_Generation,1,9226.706095,48,focus_PJM
1_Eagle_Point_Power_Generation,2,9505.162517,41.45454545,focus_PJM
1_Eagle_Point_Power_Generation,3,9621.323763,34.90909091,focus_PJM
1_Eagle_Point_Power_Generation,4,8775.594982,28.36363636,focus_PJM
1_Eagle_Point_Power_Generation,5,9133.107618,21.81818182,focus_PJM
1_Monroe_Livingston_Gas_Recovery,1,12400.08489,2.4,focus_NYISO
1_Monroe_Livingston_Gas_Recovery,2,12323.22647,2.233663366,focus_NYISO
1_Monroe_Livingston_Gas_Recovery,3,12479.03821,2.067326733,focus_NYISO
1_Monroe_Livingston_Gas_Recovery,4,12806.56466,1.900990099,focus_NYISO
1_Monroe_Livingston_Gas_Recovery,5,13180.58812,1.734653465,focus_NYISO
1_High_Acres_Gas_Recovery,1,11945.66746,9.6,focus_NYISO
1_High_Acres_Gas_Recovery,2,12873.94619,8.72967033,focus_NYISO
1_High_Acres_Gas_Recovery,3,13071.67352,7.859340659,focus_NYISO
1_High_Acres_Gas_Recovery,4,12978.78061,6.989010989,focus_NYISO
1_High_Acres_Gas_Recovery,5,12652.43072,6.118681319,focus_NYISO
1_CSL_Gas_Recovery,1,11695.50013,6,focus_FRCC
1_CSL_Gas_Recovery,2,12340.26432,4.85106383,focus_FRCC
1_CSL_Gas_Recovery,3,12249.90015,3.70212766,focus_FRCC
1_CSL_Gas_Recovery,4,12102.54255,2.553191489,focus_FRCC
1_CSL_Gas_Recovery,5,12522.48195,1.404255319,focus_FRCC
1_Stowe_Power_Production_Plant,1,13061.53844,3.5,focus_PJM
1_Stowe_Power_Production_Plant,2,13469.22317,3.096153846,focus_PJM
1_Stowe_Power_Production_Plant,3,13822.31626,2.692307692,focus_PJM
1_Stowe_Power_Production_Plant,4,14370.80542,2.288461538,focus_PJM
1_Stowe_Power_Production_Plant,5,15220.15597,1.884615385,focus_PJM
1_Westwood_Generation_LLC,1,11177.51385,34,focus_PJM
1_Westwood_Generation_LLC,2,10998.09018,28.11538462,focus_PJM
1_Westwood_Generation_LLC,3,10919.73913,22.23076923,focus_PJM
1_Westwood_Generation_LLC,4,11067.90835,16.34615385,focus_PJM
1_Westwood_Generation_LLC,5,11683.02637,10.46153846,focus_PJM
1_Expera_Specialty_Solutions___Mosinee_Mill,1,14914.89999,50,focus_MISO
1_Expera_Specialty_Solutions___Mosinee_Mill,2,15028.12861,47.60638298,focus_MISO
1_Expera_Specialty_Solutions___Mosinee_Mill,3,15275.5407,45.21276596,focus_MISO
1_Expera_Specialty_Solutions___Mosinee_Mill,4,15855.64358,42.81914894,focus_MISO
1_Expera_Specialty_Solutions___Mosinee_Mill,5,15198.05883,40.42553191,focus_MISO
1_Covanta_Lake_County_Energy,1,10079.90541,12.8,focus_FRCC
1_Covanta_Lake_County_Energy,2,10145.76344,10.53013333,focus_FRCC
1_Covanta_Lake_County_Energy,3,10279.46118,8.260266667,focus_FRCC
1_Covanta_Lake_County_Energy,4,10531.25688,5.9904,focus_FRCC
1_Covanta_Lake_County_Energy,5,11194.76629,3.720533333,focus_FRCC
1_Covanta_Bristol_Energy,1,10806.52281,13.52,focus_ISONE
1_Covanta_Bristol_Energy,2,10999.50346,11.386375,focus_ISONE
1_Covanta_Bristol_Energy,3,10551.87219,9.25275,focus_ISONE
1_Covanta_Bristol_Energy,4,11638.26982,7.119125,focus_ISONE
1_Covanta_Bristol_Energy,5,11349.99002,4.9855,focus_ISONE
1_Covanta_Babylon_Inc,1,10996.23796,14.1,focus_NYISO
1_Covanta_Babylon_Inc,2,10525.12275,11.56640625,focus_NYISO
1_Covanta_Babylon_Inc,3,10945.37307,9.0328125,focus_NYISO
1_Covanta_Babylon_Inc,4,11363.39528,6.49921875,focus_NYISO
1_Covanta_Babylon_Inc,5,14410.03656,3.965625,focus_NYISO
1_ReEnergy_Stratton_LLC,1,16131.30881,49.94,focus_ISONE
1_ReEnergy_Stratton_LLC,2,16644.54592,45.77833333,focus_ISONE
1_ReEnergy_Stratton_LLC,3,17196.08032,41.61666667,focus_ISONE
1_ReEnergy_Stratton_LLC,4,17071.66563,37.455,focus_ISONE
1_ReEnergy_Stratton_LLC,5,17071.19904,33.29333333,focus_ISONE
1_Huntington_Resource_Recovery_Facility,1,10121.53746,24.3,focus_NYISO
1_Huntington_Resource_Recovery_Facility,2,10343.96379,19.22788005,focus_NYISO
1_Huntington_Resource_Recovery_Facility,3,10532.11687,14.1557601,focus_NYISO
1_Huntington_Resource_Recovery_Facility,4,11162.59367,9.083640143,focus_NYISO
1_Huntington_Resource_Recovery_Facility,5,13560.19193,4.01152019,focus_NYISO
1_Montgomery_County_Resource_Recovery,1,10153.22851,32,focus_PJM
1_Montgomery_County_Resource_Recovery,2,10185.10081,26.33780161,focus_PJM
1_Montgomery_County_Resource_Recovery,3,10318.82621,20.67560322,focus_PJM
1_Montgomery_County_Resource_Recovery,4,10572.38805,15.01340483,focus_PJM
1_Montgomery_County_Resource_Recovery,5,11218.7041,9.351206434,focus_PJM
A_Covanta_Fairfax_Energy,1,7577.002422,42.25,focus_PJM
A_Covanta_Fairfax_Energy,2,10637.63465,33.14439655,focus_PJM
A_Covanta_Fairfax_Energy,3,11562.50143,24.0387931,focus_PJM
A_Covanta_Fairfax_Energy,4,11841.85808,14.93318966,focus_PJM
A_Covanta_Fairfax_Energy,5,12138.73988,5.827586207,focus_PJM
B_Covanta_Fairfax_Energy,1,14613.34294,43.35,focus_PJM
B_Covanta_Fairfax_Energy,2,14839.59845,35.99598214,focus_PJM
B_Covanta_Fairfax_Energy,3,15005.95896,28.64196429,focus_PJM
B_Covanta_Fairfax_Energy,4,15180.54614,21.28794643,focus_PJM
B_Covanta_Fairfax_Energy,5,17122.04701,13.93392857,focus_PJM
1_Covanta_Tulsa_Renewable_Energy_LLC,1,10597.15095,20,focus_SPP
1_Covanta_Tulsa_Renewable_Energy_LLC,2,11827.58992,15.73170732,focus_SPP
1_Covanta_Tulsa_Renewable_Energy_LLC,3,11881.22378,11.46341463,focus_SPP
1_Covanta_Tulsa_Renewable_Energy_LLC,4,12590.1701,7.195121951,focus_SPP
1_Covanta_Tulsa_Renewable_Energy_LLC,5,16810.79004,2.926829268,focus_SPP
1_Covanta_Haverhill,1,11855.748,41.68,focus_ISONE
1_Covanta_Haverhill,2,11807.99157,33.57555556,focus_ISONE
1_Covanta_Haverhill,3,11904.75035,25.47111111,focus_ISONE
1_Covanta_Haverhill,4,12222.90233,17.36666667,focus_ISONE
1_Covanta_Haverhill,5,15037.94803,9.262222222,focus_ISONE
1_Onondaga_County_Resource_Recovery,1,11459.15618,32.5,focus_NYISO
1_Onondaga_County_Resource_Recovery,2,10228.86998,26.82783019,focus_NYISO
1_Onondaga_County_Resource_Recovery,3,10836.59074,21.15566038,focus_NYISO
1_Onondaga_County_Resource_Recovery,4,11386.14806,15.48349057,focus_NYISO
1_Onondaga_County_Resource_Recovery,5,11918.57062,9.811320755,focus_NYISO
A_Covanta_Alexandria_Arlington_Energy,1,12393.85563,19.5,focus_PJM
A_Covanta_Alexandria_Arlington_Energy,2,12330.5073,15.29176009,focus_PJM
A_Covanta_Alexandria_Arlington_Energy,3,12263.70289,11.08352018,focus_PJM
A_Covanta_Alexandria_Arlington_Energy,4,12528.83332,6.875280269,focus_PJM
A_Covanta_Alexandria_Arlington_Energy,5,16031.57133,2.667040359,focus_PJM
1_Pasco_Cnty_Solid_Waste_Resource_Recovery,1,7577.002422,23,focus_FRCC
1_Pasco_Cnty_Solid_Waste_Resource_Recovery,2,10637.63465,18.04310345,focus_FRCC
1_Pasco_Cnty_Solid_Waste_Resource_Recovery,3,11562.50143,13.0862069,focus_FRCC
1_Pasco_Cnty_Solid_Waste_Resource_Recovery,4,11841.85808,8.129310345,focus_FRCC
1_Pasco_Cnty_Solid_Waste_Resource_Recovery,5,12138.73988,3.172413793,focus_FRCC
1_Exeter_Energy_LP,1,10291.13732,29.75,focus_ISONE
1_Exeter_Energy_LP,2,10336.26638,24.04663212,focus_ISONE
1_Exeter_Energy_LP,3,10579.29581,18.34326425,focus_ISONE
1_Exeter_Energy_LP,4,10880.0527,12.63989637,focus_ISONE
1_Exeter_Energy_LP,5,12593.6999,6.936528497,focus_ISONE
1_Pinetree_Power_Tamworth,1,14056.7227,23.41,focus_ISONE
1_Pinetree_Power_Tamworth,2,14505.64742,19.93507813,focus_ISONE
1_Pinetree_Power_Tamworth,3,14248.114,16.46015625,focus_ISONE
1_Pinetree_Power_Tamworth,4,12049.57703,12.98523438,focus_ISONE
1_Pinetree_Power_Tamworth,5,11303.28093,9.5103125,focus_ISONE
1_Sterling_Power_Plant,1,12348.57147,0.03,focus_NYISO
1_Sterling_Power_Plant,2,12449.47195,0.02814433,focus_NYISO
1_Sterling_Power_Plant,3,12401.35357,0.02628866,focus_NYISO
1_Sterling_Power_Plant,4,12798.19435,0.02443299,focus_NYISO
1_Sterling_Power_Plant,5,13164.274,0.02257732,focus_NYISO
2_3_Sterling_Power_Plant,1,7471.019756,50.47,focus_NYISO
2_3_Sterling_Power_Plant,2,8396.359631,41.60364865,focus_NYISO
2_3_Sterling_Power_Plant,3,7611.639059,32.7372973,focus_NYISO
2_3_Sterling_Power_Plant,4,7844.696833,23.87094595,focus_NYISO
2_3_Sterling_Power_Plant,5,9772.711726,15.00459459,focus_NYISO
1_Viking_Energy_of_McBain,1,16194.61125,19,focus_MISO
1_Viking_Energy_of_McBain,2,16734.79644,17.92045455,focus_MISO
1_Viking_Energy_of_McBain,3,16871.10739,16.84090909,focus_MISO
1_Viking_Energy_of_McBain,4,17668.48574,15.76136364,focus_MISO
1_Viking_Energy_of_McBain,5,17818.78221,14.68181818,focus_MISO
1_Viking_Energy_of_Lincoln,1,14475.17222,18,focus_MISO
1_Viking_Energy_of_Lincoln,2,14946.39909,15.07894737,focus_MISO
1_Viking_Energy_of_Lincoln,3,15225.7626,12.15789474,focus_MISO
1_Viking_Energy_of_Lincoln,4,16145.13095,9.236842105,focus_MISO
1_Viking_Energy_of_Lincoln,5,18055.44828,6.315789474,focus_MISO
1_Telogia_Power,1,16131.30881,14.1,focus_FRCC
1_Telogia_Power,2,16644.54592,12.925,focus_FRCC
1_Telogia_Power,3,17196.08032,11.75,focus_FRCC
1_Telogia_Power,4,17071.66563,10.575,focus_FRCC
1_Telogia_Power,5,17071.19904,9.4,focus_FRCC
1_Panther_Creek_Energy_Facility,1,11614.11592,94,focus_PJM
1_Panther_Creek_Energy_Facility,2,11942.75291,83.45275591,focus_PJM
1_Panther_Creek_Energy_Facility,3,12069.16142,72.90551181,focus_PJM
1_Panther_Creek_Energy_Facility,4,12256.47213,62.35826772,focus_PJM
1_Panther_Creek_Energy_Facility,5,12867.74693,51.81102362,focus_PJM
1_2_3_4_Parlin_Power_Plant,1,9221.606119,114,focus_PJM
1_2_3_4_Parlin_Power_Plant,2,9571.145444,97.04132231,focus_PJM
1_2_3_4_Parlin_Power_Plant,3,9925.522541,80.08264463,focus_PJM
1_2_3_4_Parlin_Power_Plant,4,11260.69408,63.12396694,focus_PJM
1_2_3_4_Parlin_Power_Plant,5,9983.15064,46.16528926,focus_PJM
1_Uncasville_Mill,1,11076.53958,13,focus_ISONE
1_Uncasville_Mill,2,10998.35503,11.12323944,focus_ISONE
1_Uncasville_Mill,3,11078.00226,9.246478873,focus_ISONE
1_Uncasville_Mill,4,11243.60491,7.36971831,focus_ISONE
1_Uncasville_Mill,5,11588.79697,5.492957746,focus_ISONE
1_Florence_Mill,1,16131.30881,68,focus_SERC
1_Florence_Mill,2,16644.54592,62.33333333,focus_SERC
1_Florence_Mill,3,17196.08032,56.66666667,focus_SERC
1_Florence_Mill,4,17071.66563,51,focus_SERC
1_Florence_Mill,5,17071.19904,45.33333333,focus_SERC
A_WestRock_Panama_City_Mill,1,14056.7227,8,focus_SERC
A_WestRock_Panama_City_Mill,2,14505.64742,6.8125,focus_SERC
A_WestRock_Panama_City_Mill,3,14248.114,5.625,focus_SERC
A_WestRock_Panama_City_Mill,4,12049.57703,4.4375,focus_SERC
A_WestRock_Panama_City_Mill,5,11303.28093,3.25,focus_SERC
1_Westrock_Hodge__LA_,1,16131.30881,18,focus_MISO
1_Westrock_Hodge__LA_,2,16644.54592,16.5,focus_MISO
1_Westrock_Hodge__LA_,3,17196.08032,15,focus_MISO
1_Westrock_Hodge__LA_,4,17071.66563,13.5,focus_MISO
1_Westrock_Hodge__LA_,5,17071.19904,12,focus_MISO
A_Hopewell_Mill,1,14056.7227,38.4,focus_PJM
A_Hopewell_Mill,2,14505.64742,32.7,focus_PJM
A_Hopewell_Mill,3,14248.114,27,focus_PJM
A_Hopewell_Mill,4,12049.57703,21.3,focus_PJM
A_Hopewell_Mill,5,11303.28093,15.6,focus_PJM
1_TES_Filer_City_Station,1,10754.78104,60,focus_MISO
1_TES_Filer_City_Station,2,11016.42483,52.20588235,focus_MISO
1_TES_Filer_City_Station,3,11136.48696,44.41176471,focus_MISO
1_TES_Filer_City_Station,4,11359.39625,36.61764706,focus_MISO
1_TES_Filer_City_Station,5,11765.79243,28.82352941,focus_MISO
1_Lancaster_County_Resource_Recovery,1,11407.17381,30,focus_PJM
1_Lancaster_County_Resource_Recovery,2,11756.29638,26.29310345,focus_PJM
1_Lancaster_County_Resource_Recovery,3,11860.39778,22.5862069,focus_PJM
1_Lancaster_County_Resource_Recovery,4,11930.27684,18.87931034,focus_PJM
1_Lancaster_County_Resource_Recovery,5,12284.44745,15.17241379,focus_PJM
1_Kent_County_Waste_to_Energy_Facility,1,11129.67203,38,focus_MISO
1_Kent_County_Waste_to_Energy_Facility,2,11294.0177,30.41111111,focus_MISO
1_Kent_County_Waste_to_Energy_Facility,3,11478.25112,22.82222222,focus_MISO
1_Kent_County_Waste_to_Energy_Facility,4,12203.48973,15.23333333,focus_MISO
1_Kent_County_Waste_to_Energy_Facility,5,14284.91071,7.644444444,focus_MISO
1_Wheelabrator_Concord_Facility,1,10008.20757,2.19,focus_ISONE
1_Wheelabrator_Concord_Facility,2,10552.67855,1.85226506,focus_ISONE
1_Wheelabrator_Concord_Facility,3,10437.74748,1.51453012,focus_ISONE
1_Wheelabrator_Concord_Facility,4,10696.05119,1.176795181,focus_ISONE
1_Wheelabrator_Concord_Facility,5,11470.38357,0.839060241,focus_ISONE
2_Wheelabrator_Concord_Facility,1,9526.734984,1.44,focus_ISONE
2_Wheelabrator_Concord_Facility,2,9832.120039,1.142158273,focus_ISONE
2_Wheelabrator_Concord_Facility,3,8501.133238,0.844316547,focus_ISONE
2_Wheelabrator_Concord_Facility,4,9271.601726,0.54647482,focus_ISONE
2_Wheelabrator_Concord_Facility,5,10124.51335,0.248633094,focus_ISONE
3_Wheelabrator_Concord_Facility,1,9723.153693,2.06,focus_ISONE
3_Wheelabrator_Concord_Facility,2,9915.134643,1.735935374,focus_ISONE
3_Wheelabrator_Concord_Facility,3,10148.87193,1.411870748,focus_ISONE
3_Wheelabrator_Concord_Facility,4,10544.79803,1.087806122,focus_ISONE
3_Wheelabrator_Concord_Facility,5,10948.40807,0.763741497,focus_ISONE
4_Wheelabrator_Concord_Facility,1,10291.13732,7.12,focus_ISONE
4_Wheelabrator_Concord_Facility,2,10336.26638,5.755025907,focus_ISONE
4_Wheelabrator_Concord_Facility,3,10579.29581,4.390051813,focus_ISONE
4_Wheelabrator_Concord_Facility,4,10880.0527,3.02507772,focus_ISONE
4_Wheelabrator_Concord_Facility,5,12593.6999,1.660103627,focus_ISONE
1_McKay_Bay_Facility,1,10496.78676,20.4,focus_FRCC
1_McKay_Bay_Facility,2,11043.13454,16.30337602,focus_FRCC
1_McKay_Bay_Facility,3,11450.27795,12.20675204,focus_FRCC
1_McKay_Bay_Facility,4,12316.34694,8.110128056,focus_FRCC
1_McKay_Bay_Facility,5,14898.93892,4.013504075,focus_FRCC
1_Wheelabrator_North_Andover,1,10121.53746,40,focus_ISONE
1_Wheelabrator_North_Andover,2,10343.96379,31.65083135,focus_ISONE
1_Wheelabrator_North_Andover,3,10532.11687,23.30166271,focus_ISONE
1_Wheelabrator_North_Andover,4,11162.59367,14.95249406,focus_ISONE
1_Wheelabrator_North_Andover,5,13560.19193,6.603325416,focus_ISONE
1_Wheelabrator_Millbury_Facility,1,10818.0992,40.94,focus_ISONE
1_Wheelabrator_Millbury_Facility,2,10538.08387,32.99098985,focus_ISONE
1_Wheelabrator_Millbury_Facility,3,10658.56325,25.0419797,focus_ISONE
1_Wheelabrator_Millbury_Facility,4,10894.00465,17.09296954,focus_ISONE
1_Wheelabrator_Millbury_Facility,5,12155.62698,9.143959391,focus_ISONE
1_Wheelabrator_Frackville_Energy,1,10490.79028,50,focus_PJM
1_Wheelabrator_Frackville_Energy,2,10501.00862,44.52247191,focus_PJM
1_Wheelabrator_Frackville_Energy,3,10561.56503,39.04494382,focus_PJM
1_Wheelabrator_Frackville_Energy,4,10571.08426,33.56741573,focus_PJM
1_Wheelabrator_Frackville_Energy,5,10651.6623,28.08988764,focus_PJM
1_Wheelabrator_Saugus,1,10496.78676,36.41,focus_ISONE
1_Wheelabrator_Saugus,2,11043.13454,29.09832945,focus_ISONE
1_Wheelabrator_Saugus,3,11450.27795,21.78665891,focus_ISONE
1_Wheelabrator_Saugus,4,12316.34694,14.47498836,focus_ISONE
1_Wheelabrator_Saugus,5,14898.93892,7.163317811,focus_ISONE
1_Wheelabrator_Westchester,1,9889.547197,52.7,focus_NYISO
1_Wheelabrator_Westchester,2,10026.43395,43.3443484,focus_NYISO
1_Wheelabrator_Westchester,3,10061.94262,33.98869681,focus_NYISO
1_Wheelabrator_Westchester,4,10396.47842,24.63304521,focus_NYISO
1_Wheelabrator_Westchester,5,10937.71808,15.27739362,focus_NYISO
1_Wheelabrator_Bridgeport,1,11129.67203,65.24,focus_ISONE
1_Wheelabrator_Bridgeport,2,11294.0177,52.21107602,focus_ISONE
1_Wheelabrator_Bridgeport,3,11478.25112,39.18215205,focus_ISONE
1_Wheelabrator_Bridgeport,4,12203.48973,26.15322807,focus_ISONE
1_Wheelabrator_Bridgeport,5,14284.91071,13.12430409,focus_ISONE
1_Wheelabrator_Gloucester_LP,1,10806.52281,11.3,focus_PJM
1_Wheelabrator_Gloucester_LP,2,10999.50346,9.51671875,focus_PJM
1_Wheelabrator_Gloucester_LP,3,10551.87219,7.7334375,focus_PJM
1_Wheelabrator_Gloucester_LP,4,11638.26982,5.95015625,focus_PJM
1_Wheelabrator_Gloucester_LP,5,11349.99002,4.166875,focus_PJM
2_Wheelabrator_Gloucester_LP,1,10239.22526,2,focus_PJM
2_Wheelabrator_Gloucester_LP,2,9803.938579,1.60254372,focus_PJM
2_Wheelabrator_Gloucester_LP,3,9933.504192,1.20508744,focus_PJM
2_Wheelabrator_Gloucester_LP,4,10312.74389,0.807631161,focus_PJM
2_Wheelabrator_Gloucester_LP,5,12019.7317,0.410174881,focus_PJM
1_Wheelabrator_South_Broward,1,13628.8831,54.1,focus_FRCC
1_Wheelabrator_South_Broward,2,13567.26424,44.05668317,focus_FRCC
1_Wheelabrator_South_Broward,3,14388.02647,34.01336634,focus_FRCC
1_Wheelabrator_South_Broward,4,14961.92124,23.9700495,focus_FRCC
1_Wheelabrator_South_Broward,5,17339.96695,13.92673267,focus_FRCC
1_Northampton_Generating_Company_LP,1,11174.95648,112,focus_PJM
1_Northampton_Generating_Company_LP,2,11185.65742,101.5284553,focus_PJM
1_Northampton_Generating_Company_LP,3,11316.3519,91.05691057,focus_PJM
1_Northampton_Generating_Company_LP,4,11345.47589,80.58536585,focus_PJM
1_Northampton_Generating_Company_LP,5,11677.04755,70.11382114,focus_PJM
A_Covington_Facility,1,14475.17222,70,focus_PJM
A_Covington_Facility,2,14946.39909,58.64035088,focus_PJM
A_Covington_Facility,3,15225.7626,47.28070175,focus_PJM
A_Covington_Facility,4,16145.13095,35.92105263,focus_PJM
A_Covington_Facility,5,18055.44828,24.56140351,focus_PJM
1_Oswego_County_Energy_Recovery,1,9619.664955,3.6,focus_NYISO
1_Oswego_County_Energy_Recovery,2,9622.595923,2.952,focus_NYISO
1_Oswego_County_Energy_Recovery,3,9772.225811,2.304,focus_NYISO
1_Oswego_County_Energy_Recovery,4,10152.49459,1.656,focus_NYISO
1_Oswego_County_Energy_Recovery,5,11297.4652,1.008,focus_NYISO
1_Lavalley_Lumber_LLC,1,16131.30881,2,focus_ISONE
1_Lavalley_Lumber_LLC,2,16644.54592,1.833333333,focus_ISONE
1_Lavalley_Lumber_LLC,3,17196.08032,1.666666667,focus_ISONE
