Generator,category,region
4_5_6_Rowan,Combined cycle (Natural Gas),SE
4_5_6_RS_Cogen,Combined cycle (Natural Gas),MISO
4_5_8_6_7_Gilbert,Combined cycle (Natural Gas),PJM
4_Brunot_Island,Combined cycle (Natural Gas),PJM
4_Jack_McDonough,Combined cycle (Natural Gas),SE
4_Medina_Valley,Combined cycle (Natural Gas),MISO
4_Morris_Cogeneration_LLC,Combined cycle (Natural Gas),PJM
4_Sithe_Independence_Station,Combined cycle (Natural Gas),NE
4A_Jack_McDonough,Combined cycle (Natural Gas),SE
4B_Jack_McDonough,Combined cycle (Natural Gas),SE
5_1_Acadia_Energy_Center,Combined cycle (Natural Gas),MISO
5_1_Anadarko_Plant,Combined cycle (Natural Gas),SPP
5_1_Athens_Generating_Plant,Combined cycle (Natural Gas),NE
5_1_Bethlehem_Power_Plant,Combined cycle (Natural Gas),PJM
5_1_Cane_Island,Combined cycle (Natural Gas),SE
5_1_Hines_Energy_Complex,Combined cycle (Natural Gas),SE
5_1_Kiamichi_Energy_Facility,Combined cycle (Natural Gas),SPP
5_1_Kingston_Cogen,Combined cycle (Natural Gas),CAN
5_1_Lauderdale,Combined cycle (Natural Gas),SE
5_1_Martin,Combined cycle (Natural Gas),SE
5_1_NA,Combined cycle (Natural Gas),SE
5_1_Oneta_Energy_Center,Combined cycle (Natural Gas),SPP
5_1_Port_Washington_Generating_Station,Combined cycle (Natural Gas),MISO
5_1_PSEG_Linden_Generating_Station,Combined cycle (Natural Gas),PJM
5_1_Union_Power_Partners_LP,Combined cycle (Natural Gas),MISO
5_30_Citrus_County_Combined_Cycle,Combined cycle (Natural Gas),SE
5_6_Caledonia,Combined cycle (Natural Gas),SE
5_6_Hunlock_Power_Station,Combined cycle (Natural Gas),PJM
5_6_TVA_Southaven_Combined_Cycle,Combined cycle (Natural Gas),SE
5_Black_Dog,Combined cycle (Natural Gas),MISO
5_Jack_McDonough,Combined cycle (Natural Gas),SE
5_Medina_Valley,Combined cycle (Natural Gas),MISO
5_Sithe_Independence_Station,Combined cycle (Natural Gas),NE
5A_Jack_McDonough,Combined cycle (Natural Gas),SE
5B_Jack_McDonough,Combined cycle (Natural Gas),SE
6_1_Acadia_Energy_Center,Combined cycle (Natural Gas),MISO
6_1_Anadarko_Plant,Combined cycle (Natural Gas),SPP
6_1_Athens_Generating_Plant,Combined cycle (Natural Gas),NE
6_1_Bethlehem_Power_Plant,Combined cycle (Natural Gas),PJM
6_1_Cane_Island,Combined cycle (Natural Gas),SE
6_1_Hines_Energy_Complex,Combined cycle (Natural Gas),SE
6_1_Kiamichi_Energy_Facility,Combined cycle (Natural Gas),SPP
6_1_Kingston_Cogen,Combined cycle (Natural Gas),CAN
6_1_Martin,Combined cycle (Natural Gas),SE
6_1_NA,Combined cycle (Natural Gas),SE
6_1_Oneta_Energy_Center,Combined cycle (Natural Gas),SPP
6_1_Port_Washington_Generating_Station,Combined cycle (Natural Gas),MISO
6_1_PSEG_Linden_Generating_Station,Combined cycle (Natural Gas),PJM
6_1_Union_Power_Partners_LP,Combined cycle (Natural Gas),MISO
6_30_Citrus_County_Combined_Cycle,Combined cycle (Natural Gas),SE
6_5_Batesville_Generation_Facility,Combined cycle (Natural Gas),MISO
6_Barry,Combined cycle (Natural Gas),SE
6_Jack_McDonough,Combined cycle (Natural Gas),SE
6_Sithe_Independence_Station,Combined cycle (Natural Gas),NE
6_Wansley_Combined_Cycle,Combined cycle (Natural Gas),SE
6A_6B_6S_Possum_Point,Combined cycle (Natural Gas),PJM
6A_Barry,Combined cycle (Natural Gas),SE
6A_Jack_McDonough,Combined cycle (Natural Gas),SE
6A_Wansley_Combined_Cycle,Combined cycle (Natural Gas),SE
6B_Barry,Combined cycle (Natural Gas),SE
6B_Jack_McDonough,Combined cycle (Natural Gas),SE
6B_Wansley_Combined_Cycle,Combined cycle (Natural Gas),SE
7_1_Bethlehem_Power_Plant,Combined cycle (Natural Gas),PJM
7_1_Hines_Energy_Complex,Combined cycle (Natural Gas),SE
7_1_Martin,Combined cycle (Natural Gas),SE
7_1_NA,Combined cycle (Natural Gas),SE
7_1_Union_Power_Partners_LP,Combined cycle (Natural Gas),MISO
7_8_9_High_Bridge,Combined cycle (Natural Gas),MISO
7_Barry,Combined cycle (Natural Gas),SE
7_Wansley_Combined_Cycle,Combined cycle (Natural Gas),SE
7A_7B_7C_Cane_Run,Combined cycle (Natural Gas),SE
7A_Barry,Combined cycle (Natural Gas),SE
7A_Wansley_Combined_Cycle,Combined cycle (Natural Gas),SE
7B_Barry,Combined cycle (Natural Gas),SE
7B_Wansley_Combined_Cycle,Combined cycle (Natural Gas),SE
8_1_Hines_Energy_Complex,Combined cycle (Natural Gas),SE
8_1_Martin,Combined cycle (Natural Gas),SE
8_1_NA,Combined cycle (Natural Gas),SE
8_1_Union_Power_Partners_LP,Combined cycle (Natural Gas),MISO
8_8A_8B_Yates,Combined cycle (Natural Gas),SE
8_9_7_Dan_River,Combined cycle (Natural Gas),SE
8_Hutchinson_Plant__1,Combined cycle (Natural Gas),MISO
8_Richmond__CPVI_,Combined cycle (Natural Gas),SE
8A_Mystic_Generating_Station,Combined cycle (Natural Gas),NE
8B_Mystic_Generating_Station,Combined cycle (Natural Gas),NE
8C_Mystic_Generating_Station,Combined cycle (Natural Gas),NE
9_1_Martin,Combined cycle (Natural Gas),SE
9_1_NA,Combined cycle (Natural Gas),SE
9_1_Union_Power_Partners_LP,Combined cycle (Natural Gas),MISO
9_10_Riverside__MN_,Combined cycle (Natural Gas),MISO
9_Hawthorn,Combined cycle (Natural Gas),SPP
9_Manchester_Street,Combined cycle (Natural Gas),NE
9A_Mystic_Generating_Station,Combined cycle (Natural Gas),NE
9B_Mystic_Generating_Station,Combined cycle (Natural Gas),NE
9C_Mystic_Generating_Station,Combined cycle (Natural Gas),NE
A_B_C_D_Tenaska_Virginia_Generating_Station,Combined cycle (Natural Gas),PJM
A_B_C_Zeeland_Generating_Station,Combined cycle (Natural Gas),MISO
A_Bethlehem_Power_Plant,Combined cycle (Natural Gas),PJM
A_Doswell_Energy_Center,Combined cycle (Natural Gas),PJM
ATC_CCnew_699207,Combined cycle (Natural Gas),MISO
ATC_CCnew_699389,Combined cycle (Natural Gas),MISO
ATC_CCnew_699390,Combined cycle (Natural Gas),MISO
B_Doswell_Energy_Center,Combined cycle (Natural Gas),PJM
C_Doswell_Energy_Center,Combined cycle (Natural Gas),PJM
C_S_LSP_Cottage_Grove_LP,Combined cycle (Natural Gas),MISO
C1_C2_C3_S4_Pittsfield_Generating_LP,Combined cycle (Natural Gas),NE
C1_C2_S1_Bellingham_Cogeneration_Facility,Combined cycle (Natural Gas),NE
C1_C2_S1_Essential_Power_Newington_LLC,Combined cycle (Natural Gas),NE
C1_C2_S1_Granite_Ridge,Combined cycle (Natural Gas),NE
C1_C2_S1_Kleen_Energy_Systems_Project,Combined cycle (Natural Gas),NE
C1_C2_S1_Maine_Independence_Station,Combined cycle (Natural Gas),NE
C1_C2_S1_Ocean_State_Power,Combined cycle (Natural Gas),NE
C1_C2_S1_Westbrook_Energy_Center_Power_Plant,Combined cycle (Natural Gas),NE
C1_C2_ST_Kimberly_Clark_s_Energy_Project,Combined cycle (Natural Gas),NE
C1_C3_Dartmouth_Power_Associates_LP,Combined cycle (Natural Gas),NE
C1_NA,Combined cycle (Natural Gas),CAN
C1_S1_C2_Masspower,Combined cycle (Natural Gas),NE
C1_S1_C2_Rhode_Island_State_Energy_Center,Combined cycle (Natural Gas),NE
C1_S1_Capital_District_Energy_Center,Combined cycle (Natural Gas),NE
C1_S1_Kendall_County_Generation_Facility,Combined cycle (Natural Gas),PJM
C1_S1_Milford_Power_LP,Combined cycle (Natural Gas),NE
C1_S1_Millennium_Power,Combined cycle (Natural Gas),NE
C1_S1_Pawtucket_Power_Associates,Combined cycle (Natural Gas),NE
C1_S1_Rumford_Power__Inc,Combined cycle (Natural Gas),NE
C1_S1_Tanner_Street_Generation,Combined cycle (Natural Gas),NE
C1_S1_Tiverton_Power_Plant,Combined cycle (Natural Gas),NE
C1_Univ_Of_Connecticut___Storrs_Campus,Combined cycle (Natural Gas),NE
C2_NA,Combined cycle (Natural Gas),CAN
C2_S2_Kendall_County_Generation_Facility,Combined cycle (Natural Gas),PJM
C2_Univ_Of_Connecticut___Storrs_Campus,Combined cycle (Natural Gas),NE
C3_C4_S2_Ocean_State_Power_II,Combined cycle (Natural Gas),NE
C3_S3_Kendall_County_Generation_Facility,Combined cycle (Natural Gas),PJM
C3_Univ_Of_Connecticut___Storrs_Campus,Combined cycle (Natural Gas),NE
C4_S4_Kendall_County_Generation_Facility,Combined cycle (Natural Gas),PJM
D_Doswell_Energy_Center,Combined cycle (Natural Gas),PJM
E_Doswell_Energy_Center,Combined cycle (Natural Gas),PJM
F_Doswell_Energy_Center,Combined cycle (Natural Gas),PJM
G1_G2_G3_S_Hopewell_Cogeneration,Combined cycle (Natural Gas),PJM
G1_G2_G3_S1_Brunswick_County_Power_Station,Combined cycle (Natural Gas),PJM
G1_G2_G3_S1_Warren_County,Combined cycle (Natural Gas),PJM
G1_G2_S1_Arsenal_Hill,Combined cycle (Natural Gas),SPP
G1_G2_S1_Bear_Garden,Combined cycle (Natural Gas),PJM
G1_G2_S1_Sugar_Creek_Power,Combined cycle (Natural Gas),MISO
G1_Gordonsville_Energy_LP,Combined cycle (Natural Gas),PJM
G1_S1_G2_Rosemary_Power_Station,Combined cycle (Natural Gas),PJM
G2_Gordonsville_Energy_LP,Combined cycle (Natural Gas),PJM
G7_S7_Chesterfield,Combined cycle (Natural Gas),PJM
G8_S8_Chesterfield,Combined cycle (Natural Gas),PJM
IA-E_CCnew_629046,Combined cycle (Natural Gas),MISO
IA-E_CCnew_629070,Combined cycle (Natural Gas),MISO
Midland_Cogen_Venture,Combined cycle (Natural Gas),MISO
MN-SE_CCnew_600001,Combined cycle (Natural Gas),MISO
MN-SE_CCnew_600007,Combined cycle (Natural Gas),MISO
MN-SE_CCnew_600014,Combined cycle (Natural Gas),MISO
NA_1_2_,Combined cycle (Natural Gas),CAN
PJM-W_CCnew_274675_1,Combined cycle (Natural Gas),PJM
PJM-W_CCnew_274675_2,Combined cycle (Natural Gas),PJM
PJM-W_CCnew_274676,Combined cycle (Natural Gas),PJM
PJM-W_CCnew_274687_1,Combined cycle (Natural Gas),PJM
PJM-W_CCnew_274687_2,Combined cycle (Natural Gas),PJM
S_GT_Combined_Locks_Energy_Center,Combined cycle (Natural Gas),MISO
S1_C1_Brockton_Power,Combined cycle (Natural Gas),NE
S1_C1_C2_Fore_River_Generating_Station,Combined cycle (Natural Gas),NE
S1_Gordonsville_Energy_LP,Combined cycle (Natural Gas),PJM
S2_Gordonsville_Energy_LP,Combined cycle (Natural Gas),PJM
S5_NA,Combined cycle (Natural Gas),SE
ST_C1_C2_Riverside_Energy_Center,Combined cycle (Natural Gas),MISO
V1_Lawrence_County_NG,Combined cycle (Natural Gas),PJM
V1_NA,Combined cycle (Natural Gas),PJM
1_1_Arkansas_Nuclear_One,Nuclear,MISO
1_1_Browns_Ferry,Nuclear,SE
1_1_Bruce,Nuclear,CAN
1_1_Brunswick_Nuclear,Nuclear,SE
1_1_Calvert_Cliffs_Nuclear_Power_Plant,Nuclear,PJM
1_1_Darlington__OPG_,Nuclear,CAN
1_1_Fermi,Nuclear,MISO
1_1_Limerick,Nuclear,PJM
1_1_Peach_Bottom,Nuclear,PJM
1_1_Pickering,Nuclear,CAN
1_1_PSEG_Salem_Generating_Station,Nuclear,PJM
1_1_Sequoyah,Nuclear,SE
