Interface,Category,Line,Flow Direction,Max Flow,Min Flow,Node From,Node To,Region From,Region To
AECIZ_EDE,EI_Interface,300101_547478_161kV_1,1,712,-712,547478_DAD368 5_161,300101_5MORGAN_161,EDE,AECIZ
AECIZ_EDE,EI_Interface,300658_547546_69kV_1,1,712,-712,547546_BIL221 2_69,300658_2BILLNG_69,EDE,AECIZ
AECIZ_EDE,EI_Interface,300658_547618_69kV_1,1,712,-712,547618_CPK446 2_69,300658_2BILLNG_69,EDE,AECIZ
AECIZ_EDE,EI_Interface,300659_547553_69kV_1,1,712,-712,547553_ALB262 2_69,300659_2BOWRML_69,EDE,AECIZ
AECIZ_EDE,EI_Interface,300665_547546_69kV_1,1,712,-712,547546_BIL221 2_69,300665_2CLEVER_69,EDE,AECIZ
AECIZ_EDE,EI_Interface,300673_547604_69kV_1,1,712,-712,547604_BHJ415 2_69,300673_2JAMESV_69,EDE,AECIZ
AECIZ_EDE,EI_Interface,300677_547618_69kV_1,1,712,-712,547618_CPK446 2_69,300677_2MTVRN_69,EDE,AECIZ
AECIZ_EDE,EI_Interface,300680_547591_69kV_1,1,712,-712,547591_MON383 2_69,300680_2VERONA_69,EDE,AECIZ
AECIZ_EDE,EI_Interface,300684_547553_69kV_1,1,712,-712,547553_ALB262 2_69,300684_2MIDWYTP_69,EDE,AECIZ
AECIZ_EDE,EI_Interface,300712_547548_69kV_1,1,712,-712,547548_BOS249 2_69,300712_2RICHLND_69,EDE,AECIZ
AECIZ_EDE,EI_Interface,300748_547543_69kV_Z1,1,712,-712,547543_NEO184 2_69,300748_2NEOSAC_69,EDE,AECIZ
AECIZ_EDE,EI_Interface,300805_547621_161kV_1,1,712,-712,547621_OZK457 5_161,300805_5RIVERSIDE_161,EDE,AECIZ
AECIZ_EES-ARK,EI_Interface,300030_338187_500kV_Z1,1,2365,-2365,338187_8DELL%_500,300030_8GPDELL_500,EES-ARK,AECIZ
AECIZ_EES-ARK,EI_Interface,300083_338202_161kV_1,1,2365,-2365,338202_5JIM HILL%_161,300083_5GIBSON_161,EES-ARK,AECIZ
AECIZ_EES-ARK,EI_Interface,300103_338201_161kV_1,1,2365,-2365,338201_5PORTAGEVLE_161,300103_5NEWMAD_161,EES-ARK,AECIZ
AECIZ_EES-ARK,EI_Interface,300115_338202_161kV_1,1,2365,-2365,338202_5JIM HILL%_161,300115_5STFRAN_161,EES-ARK,AECIZ
AECIZ_EES-ARK,EI_Interface,300718_338120_161kV_1,1,2365,-2365,338120_5S.LEAD HILL_161,300718_5CLEVCOV_161,EES-ARK,AECIZ
AECIZ_EES-ARK,EI_Interface,301101_338217_69kV_1,1,2365,-2365,338217_2THAYER.N_69,301101_2COUCH_69,EES-ARK,AECIZ
AECIZ_EES-ARK,EI_Interface,301124_338215_161kV_1,1,2365,-2365,338215_5THAYER.S!_161,301124_5COXCRK_161,EES-ARK,AECIZ
AECIZ_EES-ARK,EI_Interface,301406_338187_500kV_1,1,2365,-2365,338187_8DELL%_500,301406_8WNEWMADRID_500,EES-ARK,AECIZ
AECIZ_IA-E,EI_Interface,300426_630691_69kV_1,1,788,-788,630691_MILTON 8_69,300426_2MILTNWY_69,IA-E,AECIZ
AECIZ_IA-E,EI_Interface,300431_630036_69kV_1,1,788,-788,630036_JEFF   8_69,300431_2BATAVI_69,IA-E,AECIZ
AECIZ_IA-E,EI_Interface,300434_630683_69kV_1,1,788,-788,630683_DONLSON8_69,300434_2PRMRST_69,IA-E,AECIZ
AECIZ_IA-E,EI_Interface,300438_630692_69kV_1,1,788,-788,630692_BONPRT18_69,300438_2HARSTP_69,IA-E,AECIZ
AECIZ_IA-E,EI_Interface,300446_630690_69kV_1,1,788,-788,630690_HOUGHTN8_69,300446_2PRIMRS_69,IA-E,AECIZ
AECIZ_IA-E,EI_Interface,300448_630013_69kV_1,1,788,-788,630013_VIELE  8_69,300448_2SAWYER_69,IA-E,AECIZ
AECIZ_IA-E,EI_Interface,300448_630659_69kV_1,1,788,-788,630659_IAAP TAP_69,300448_2SAWYER_69,IA-E,AECIZ
AECIZ_IA-E,EI_Interface,300452_630036_69kV_1,1,788,-788,630036_JEFF   8_69,300452_2WOOSTR_69,IA-E,AECIZ
AECIZ_IA-E,EI_Interface,300453_630684_69kV_Z1,1,788,-788,630684_WEST PT8_69,300453_2WPOINT_69,IA-E,AECIZ
AECIZ_IA-E,EI_Interface,300465_630691_69kV_1,1,788,-788,630691_MILTON 8_69,300465_2KEOSAQ_69,IA-E,AECIZ
AECIZ_IA-E,EI_Interface,300465_630692_69kV_1,1,788,-788,630692_BONPRT18_69,300465_2KEOSAQ_69,IA-E,AECIZ
AECIZ_IA-E,EI_Interface,300466_630033_69kV_1,1,788,-788,630033_APANOSE8_69,300466_2MARK_69,IA-E,AECIZ
AECIZ_IA-E,EI_Interface,300482_630414_69kV_Z1,1,788,-788,630414_MORAVIT8_69,300482_2MORAVA_69,IA-E,AECIZ
AECIZ_IA-E,EI_Interface,300487_630387_69kV_1,1,788,-788,630387_ALBIA  8_69,300487_2TRAIL_69,IA-E,AECIZ
AECIZ_IA-E,EI_Interface,301409_630409_69kV_1,1,788,-788,630409_S OTTUM8_69,301409_2OTTUMWSW_69,IA-E,AECIZ
AECIZ_IA-E,EI_Interface,631109_631216_161kV_1,-1,788,-788,631216_WEVER5_161,631109_BRLGTN 5_161,IA-E,AECIZ
AECIZ_IL-C,EI_Interface,300694_347516_161kV_1,1,212.5,-212.5,347516_5MARBLE N_161,300694_5PALMYR_AI_161,IL-C,AECIZ
AECIZ_IL-C,EI_Interface,347840_631216_161kV_1,-1,212.5,-212.5,631216_WEVER5_161,347840_5NIOTA_161,IL-C,AECIZ
AECIZ_KCPL+,EI_Interface,300039_541199_345kV_1,1,4097,-4097,541199_ST JOE 3_345,300039_7FAIRPT_345,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,300070_541208_161kV_1,1,4097,-4097,541208_NEVADA 5_161,300070_5CLARK_161,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,300071_541217_161kV_1,1,4097,-4097,541217_WINDSR 5_161,300071_5CLINTN_161,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,300071_541242_161kV_Z1,1,4097,-4097,541242_CLINTON5_161,300071_5CLINTN_161,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,300071_542995_161kV_1,1,4097,-4097,542995_MONTROS5_161,300071_5CLINTN_161,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,300082_541209_161kV_1,1,4097,-4097,541209_SEDALIA5_161,300082_5GEORGE_161,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,300097_541251_161kV_1,1,4097,-4097,541251_MARYVLE5_161,300097_5MARYVL_161,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,300098_541248_161kV_1,1,4097,-4097,541248_LBRTYST5_161,300098_5MOCITY_161,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,300098_548808_161kV_1,1,4097,-4097,548808_ECKLES-161_161,300098_5MOCITY_161,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,300105_543064_161kV_Z1,1,4097,-4097,543064_NORTON-5_161,300105_5NORTON_161,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,300117_541209_161kV_1,1,4097,-4097,541209_SEDALIA5_161,300117_5SEDALA_161,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,300117_541217_161kV_1,1,4097,-4097,541217_WINDSR 5_161,300117_5SEDALA_161,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,300120_543062_161kV_1,1,4097,-4097,543062_SALSBRY5_161,300120_5THMHIL_161,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,300320_548808_161kV_1,1,4097,-4097,548808_ECKLES-161_161,300320_5LEVASY_161,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,300685_541312_69kV_1,1,4097,-4097,541312_LAMAR 2_69,300685_2LAMARPT_69,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,301342_541208_161kV_1,1,4097,-4097,541208_NEVADA 5_161,301342_5BUTLER_161,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,301342_541240_161kV_1,1,4097,-4097,541240_ADRIAN 5_161,301342_5BUTLER_161,KCPL+,AECIZ
AECIZ_KCPL+,EI_Interface,301402_541314_161kV_1,1,4097,-4097,541314_NWARSAW5_161,301402_5LOSTVALY_161,KCPL+,AECIZ
AECIZ_MEC,EI_Interface,300179_635055_69kV_1,1,16.9,-16.9,635055_PERCIVL8_69,300179_2HAMBRG_69,MEC,AECIZ
AECIZ_MISO-MO,EI_Interface,300036_344923_161kV_1,1,14158,-14158,344923_5LATHROP_161,300036_5MPLTAP_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300038_344974_345kV_1,1,14158,-14158,344974_7LUTESVIL_345,300038_7ESSEX_345,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300041_344154_345kV_1,1,14158,-14158,344154_7BLAND_345,300041_7FRANKS_345,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300041_344327_345kV_1,1,14158,-14158,344327_7LOOSECRK_345,300041_7FRANKS_345,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300044_345088_345kV_Z1,1,14158,-14158,345088_7MCCREDIE_345,300044_7MCCRED_345,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300050_345435_345kV_1,1,14158,-14158,345435_7MAYWOOD_345,300050_7PALMYR_AI_345,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300057_344026_161kV_1,1,14158,-14158,344026_5APCH TP_161,300057_5BARNET_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300057_344532_161kV_1,1,14158,-14158,344532_5ELDON_161,300057_5BARNET_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300058_344697_161kV_1,1,14158,-14158,344697_5HNBL 1_161,300058_5SPALDNG_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300058_345034_161kV_1,1,14158,-14158,345034_5MARN TAP_161,300058_5SPALDNG_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300059_345542_161kV_1,1,14158,-14158,345542_5PT.PRAIR_161,300059_5BIG CK_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300059_345941_161kV_1,1,14158,-14158,345941_5WARENTN_161,300059_5BIG CK_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300061_343014_161kV_1,1,14158,-14158,343014_5GRINDSTN_161,300061_5BOONE_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300063_344233_161kV_1,1,14158,-14158,344233_5CALIF UE_161,300063_5CALIF_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300065_344257_161kV_1,1,14158,-14158,344257_5CAMDEN UE_161,300065_5CAMDTP_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300075_345790_161kV_1,1,14158,-14158,345790_5STODDARD_161,300075_5ESSEX_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300077_344179_161kV_1,1,14158,-14158,344179_5BR CREEK_161,300077_5FLETCH_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300077_345511_161kV_1,1,14158,-14158,345511_5PILTSS_161,300077_5FLETCH_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300077_345798_161kV_1,1,14158,-14158,345798_5SWEETWTR_161,300077_5FLETCH_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300079_344586_161kV_1,1,14158,-14158,344586_5FREDTOWN_161,300079_5FREDTN_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300079_345976_161kV_1,1,14158,-14158,345976_5HERITAGE_161,300079_5FREDTN_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300098_344558_161kV_1,1,14158,-14158,344558_5EX SPRNG_161,300098_5MOCITY_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300106_344006_161kV_1,1,14158,-14158,344006_5ADAIR3_161,300106_5NOVELY_SW_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300120_344004_161kV_1,1,14158,-14158,344004_5ADAIR1_161,300120_5THMHIL_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300121_345375_161kV_1,1,14158,-14158,345375_5ORAN_161,300121_5MORLEY_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300121_345790_161kV_1,1,14158,-14158,345790_5STODDARD_161,300121_5MORLEY_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300126_345221_161kV_Z1,1,14158,-14158,345221_5MOBERLY_161,300126_5MOBTAP_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300480_345091_161kV_1,1,14158,-14158,345091_5MIDR_161,300480_5OFALLON_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300493_343006_69kV_1,1,14158,-14158,343006_2GRINDSTN_69,300493_2BOONE_69,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300496_343003_69kV_1,1,14158,-14158,343003_2PLANT_69,300496_2COLMBIA_69,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300499_343001_161kV_1,1,14158,-14158,343001_5BOLSTAD_161,300499_5HINTON_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300500_343004_161kV_1,1,14158,-14158,343004_5PERCHE_161,300500_5HUNTSDL_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300500_345409_161kV_1,1,14158,-14158,345409_5OVERTON_161,300500_5HUNTSDL_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300501_343015_161kV_1,1,14158,-14158,343015_5MILLCREEK_161,300501_5MCBAIN_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300501_345071_161kV_1,1,14158,-14158,345071_5MCBAIN T_161,300501_5MCBAIN_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300504_343050_69kV_1,1,14158,-14158,343050_2BOLSTAD2_69,300504_2SHAW_69,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300506_343050_69kV_1,1,14158,-14158,343050_2BOLSTAD2_69,300506_2SWITZR_69,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300516_343008_69kV_1,1,14158,-14158,343008_2FULTON69_69,300516_2FULTON_69,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300593_344773_161kV_1,1,14158,-14158,344773_5HWY N_161,300593_5COTLE1_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300593_345091_161kV_1,1,14158,-14158,345091_5MIDR_161,300593_5COTLE1_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300595_345498_161kV_1,1,14158,-14158,345498_5PIKE S_161,300595_5CYRENE_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300596_344773_161kV_1,1,14158,-14158,344773_5HWY N_161,300596_5DARDEN_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300597_344630_161kV_1,1,14158,-14158,344630_5GM_161,300597_5ENON_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300597_345542_161kV_1,1,14158,-14158,345542_5PT.PRAIR_161,300597_5ENON_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300599_344880_138kV_1,1,14158,-14158,344880_4KISKER T_138,300599_4KISKER_138,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300606_344449_161kV_1,1,14158,-14158,344449_5DARD12_161,300606_5TROY_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300606_344480_161kV_1,1,14158,-14158,344480_5TROYUE_161,300606_5TROY_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300694_344697_161kV_1,1,14158,-14158,344697_5HNBL 1_161,300694_5PALMYR_AI_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300694_345827_161kV_1,1,14158,-14158,345827_5TRIVER T_161,300694_5PALMYR_AI_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,300858_345798_161kV_1,1,14158,-14158,345798_5SWEETWTR_161,300858_5SMRSVLEST_161,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,301144_344362_138kV_1,1,14158,-14158,344362_4PRIDGE_TAP_138,301144_4PRIDGE_138,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,301259_344180_34.5kV_1,1,14158,-14158,344180_1BR CREEK_34.5,301259_1BIXBY_34.5,MISO-MO,AECIZ
AECIZ_MISO-MO,EI_Interface,301259_345901_34.5kV_1,1,14158,-14158,345901_1VIBRMA_34.5,301259_1BIXBY_34.5,MISO-MO,AECIZ
AECIZ_NPPD,EI_Interface,300039_640139_345kV_1,1,1195,-1195,640139_COOPER 3_345,300039_7FAIRPT_345,NPPD,AECIZ
AECIZ_OKGE,EI_Interface,300136_514906_138kV_1,1,122,-122,514906_JNSKAMO4_138,300136_4MEMORAL_138,OKGE,AECIZ
AECIZ_SPA+,EI_Interface,300045_549984_345kV_1,1,6197,-6197,549984_BROOKLINE  7_345,300045_7MORGAN_345,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300056_505434_161kV_1,1,6197,-6197,505434_IDALIA 5_161,300056_5ASHRVL_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300056_505438_161kV_1,1,6197,-6197,505438_POP BLF5_161,300056_5ASHRVL_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300071_505502_161kV_1,1,6197,-6197,505502_TRUMAN 5_161,300071_5CLINTN_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300075_505434_161kV_1,1,6197,-6197,505434_IDALIA 5_161,300075_5ESSEX_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300081_505460_161kV_1,1,6197,-6197,505460_BULL SH5_161,300081_5GAINES_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300084_505438_161kV_1,1,6197,-6197,505438_POP BLF5_161,300084_5GRNFRT_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300084_505440_161kV_1,1,6197,-6197,505440_DONIPHN5_161,300084_5GRNFRT_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300101_505498_161kV_1,1,6197,-6197,505498_STOCKTN5_161,300101_5MORGAN_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300101_549969_161kV_1,1,6197,-6197,549969_BROOKLINE  5_161,300101_5MORGAN_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300103_505400_161kV_1,1,6197,-6197,505400_N MADRD5_161,300103_5NEWMAD_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300103_505428_161kV_1,1,6197,-6197,505428_SIKESTN5_161,300103_5NEWMAD_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300118_505498_161kV_1,1,6197,-6197,505498_STOCKTN5_161,300118_5STKAEC_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300123_505448_161kV_1,1,6197,-6197,505448_NORFORK5_161,300123_5WPLAIN_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300129_505480_161kV_1,1,6197,-6197,505480_BEAVER 5_161,300129_5WASHBRN_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300129_505486_161kV_1,1,6197,-6197,505486_NEO SPA5_161,300129_5WASHBRN_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300131_505610_138kV_1,1,6197,-6197,505610_KEYSTON4_138,300131_4FISHERTP_138,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300170_505402_69kV_1,1,6197,-6197,505402_N MADRD2_69,300170_2STJUDEW_69,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300348_549954_161kV_1,1,6197,-6197,549954_JTEC       5_161,300348_5BTLFD_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300649_505490_69kV_1,1,6197,-6197,505490_CARTHG 2_69,300649_2JASPER_69,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300669_505494_69kV_1,1,6197,-6197,505494_SPRGFLD2_69,300669_2ELWOOD_69,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300678_505492_161kV_1,1,6197,-6197,505492_SPRGFLD5_161,300678_5NIXA-1_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300718_505472_161kV_1,1,6197,-6197,505472_TABLE R5_161,300718_5CLEVCOV_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300719_505472_161kV_1,1,6197,-6197,505472_TABLE R5_161,300719_5COMPTN_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300723_505474_69kV_1,1,6197,-6197,505474_TABLE R2_69,300723_2PARDIS_69,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300735_505474_69kV_1,1,6197,-6197,505474_TABLE R2_69,300735_2T.ROCK_69,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300745_505490_69kV_1,1,6197,-6197,505490_CARTHG 2_69,300745_2DMNDTP_69,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300751_505490_69kV_1,1,6197,-6197,505490_CARTHG 2_69,300751_2REEDS_69,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300816_505498_161kV_1,1,6197,-6197,505498_STOCKTN5_161,300816_5COLLINS_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,300867_505522_161kV_1,1,6197,-6197,505522_VAN BUR5_161,300867_5LBRTYT_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,301121_505458_69kV_1,1,6197,-6197,505458_CHINA  2_69,301121_2WSTPL1_69,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,301161_549970_161kV_1,1,6197,-6197,549970_CLAY       5_161,301161_5LOGAN_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,301246_505402_69kV_1,1,6197,-6197,505402_N MADRD2_69,301246_2LILBRN_69,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,301360_505474_69kV_1,1,6197,-6197,505474_TABLE R2_69,301360_2T.ROCKSW_69,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,301366_505550_161kV_1,1,6197,-6197,505550_SALISAW5_161,301366_5AKINS_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,301368_549968_161kV_1,1,6197,-6197,549968_MC CARTNEY 5_161,301368_5STRAFFORD_161,SPA+,AECIZ
AECIZ_SPA+,EI_Interface,301402_505502_161kV_1,1,6197,-6197,505502_TRUMAN 5_161,301402_5LOSTVALY_161,SPA+,AECIZ
AECIZ_TVAZ,EI_Interface,300103_361261_161kV_1,1,300,-300,361261_5TIPTONVL TN_161,300103_5NEWMAD_161,TVAZ,AECIZ
AECIZ_WFEC,EI_Interface,300686_521026_138kV_1,1,87,-87,521026_PHAROAH4_138,300686_4WOODY_138,WFEC,AECIZ
AECIZ_WR,EI_Interface,300739_532793_345kV_1,1,870,-870,532793_NEOSHO 7_345,300739_7BLACKBERRY_345,WR,AECIZ
ATC_UPPC,EI_Interface,698555_699343_138kV_1,1,2335,-2335,699343_OLD MEAD RD_138,698555_HOLMES_138,UPPC,ATC
ATC_UPPC,EI_Interface,698666_698734_69kV_1,1,2335,-2335,698734_MINPROC TAP_69,698666_WE-GRNST_69,UPPC,ATC
ATC_UPPC,EI_Interface,698818_699342_69kV_1,1,2335,-2335,699342_OLD MEAD_RD_69,698818_NOBLUFF_69,UPPC,ATC
ATC_UPPC,EI_Interface,698903_699885_138kV_1,1,2335,-2335,699885_NORTH LK_138,698903_EMPIRE2_138,UPPC,ATC
ATC_UPPC,EI_Interface,698905_699887_138kV_1,1,2335,-2335,699887_FORSYTH_138,698905_EMPIRE4_138,UPPC,ATC
ATC_UPPC,EI_Interface,699013_699016_69kV_1,1,2335,-2335,699016_HOMER RD_69,699013_STRB H T_69,UPPC,ATC
ATC_UPPC,EI_Interface,699566_699894_138kV_1,1,2335,-2335,699894_PERCH LK_138,699566_NORDIC_138,UPPC,ATC
ATC_UPPC,EI_Interface,699581_699887_138kV_1,1,2335,-2335,699887_FORSYTH_138,699581_ARNOLD_138,UPPC,ATC
ATC_UPPC,EI_Interface,698710_699057_69kV_1,-1,2335,-2335,699057_CORNEL_69,698710_CHNDLR_69,UPPC,ATC
ATC_UPPC,EI_Interface,698711_699057_69kV_1,-1,2335,-2335,699057_CORNEL_69,698711_CORTAP-UPPCO_69,UPPC,ATC
ATC_UPPC,EI_Interface,698711_699878_69kV_1,-1,2335,-2335,699878_WATSON_69,698711_CORTAP-UPPCO_69,UPPC,ATC
ATC_UPPC,EI_Interface,698712_699011_69kV_1,-1,2335,-2335,699011_UPP TAP_69,698712_LNCLN_69,UPPC,ATC
ATC_UPPC,EI_Interface,698722_699878_69kV_1,-1,2335,-2335,699878_WATSON_69,698722_FORSYTH_69,UPPC,ATC
ATC_UPPC,EI_Interface,698741_699696_69kV_1,-1,2335,-2335,699696_BARAGA_69,698741_M-38 69_69,UPPC,ATC
ATC_UPPC,EI_Interface,698743_698784_69kV_1,-1,2335,-2335,698784_GLADSTON_69,698743_MASONVIL_69,UPPC,ATC
ATC_UPPC,EI_Interface,698783_699771_69kV_1,-1,2335,-2335,699771_BLNPK1_69,698783_SENEY TA_69,UPPC,ATC
ATC_UPPC,EI_Interface,698789_699696_69kV_1,-1,2335,-2335,699696_BARAGA_69,698789_L-ANSE_69,UPPC,ATC
ATC_UPPC,EI_Interface,698795_698804_69kV_1,-1,2335,-2335,698804_WHP SWS_69,698795_WPINE VI_69,UPPC,ATC
ATC_UPPC,EI_Interface,698805_698995_69kV_1,-1,2335,-2335,698995_MASS_69,698805_LAKE MIN_69,UPPC,ATC
ATC_UPPC,EI_Interface,698806_698995_69kV_1,-1,2335,-2335,698995_MASS_69,698806_RKLAND_69,UPPC,ATC
ATC_UPPC,EI_Interface,699580_699582_138kV_1,-1,2335,-2335,699582_PERKINS_138,699580_CHANDLER_138,UPPC,ATC
ATC_UPPC,EI_Interface,699580_699582_138kV_2,-1,2335,-2335,699582_PERKINS_138,699580_CHANDLER_138,UPPC,ATC
ATC_UPPC,EI_Interface,699885_699904_138kV_1,-1,2335,-2335,699904_PRESQ IS_138,699885_NORTH LK_138,UPPC,ATC
ATC_UPPC,EI_Interface,699888_699892_138kV_1,-1,2335,-2335,699892_NATIONAL_138,699888_FREEMAN_138,UPPC,ATC
ATC_UPPC,EI_Interface,699888_699904_138kV_1,-1,2335,-2335,699904_PRESQ IS_138,699888_FREEMAN_138,UPPC,ATC
ATC_UPPC,EI_Interface,699894_699904_138kV_1,-1,2335,-2335,699904_PRESQ IS_138,699894_PERCH LK_138,UPPC,ATC
BEPC_MDU,EI_Interface,652296_661053_230kV_1,1,1849,-1849,661053_MANDAN 4_230,652296_WARD   4_230,MDU,BEPC
BEPC_MDU,EI_Interface,659109_659300_115kV_1,1,1849,-1849,659300_STANTONTAP 7_115,659109_BASIN  7_115,MDU,BEPC
BEPC_MDU,EI_Interface,659115_661031_115kV_1,1,1849,-1849,661031_CENTURY7_115,659115_BISCENTRYCE7_115,MDU,BEPC
BEPC_MDU,EI_Interface,659115_661117_115kV_1,1,1849,-1849,661117_NE BISM7_115,659115_BISCENTRYCE7_115,MDU,BEPC
BEPC_MDU,EI_Interface,659139_661085_115kV_1,1,1849,-1849,661085_TIOGA4 7_115,659139_NESET  7_115,MDU,BEPC
BEPC_MDU,EI_Interface,659262_661012_115kV_1,1,1849,-1849,661012_CLBRTSN7_115,659262_CULBERTSN E7_115,MDU,BEPC
