Collection,Parent Name,Child Name,Parent Category,Child Category
Generator.Fuels,2_Pleasant_Prairie,Coal_ENC,Boiler (Coal),-
Generator.Fuels,2_Poplar_River,Coal_N/A (Canada),Boiler (Coal),-
Generator.Fuels,2_Prairie_State_Generating_Station,Coal_ENC,Boiler (Coal),-
Generator.Fuels,2_Pt__Tupper,Coal_NE,Boiler (Coal),-
Generator.Fuels,2_R_D_Green,Coal_ESC,Boiler (Coal),-
Generator.Fuels,2_R_D_Morrow,Coal_ESC,Boiler (Coal),-
Generator.Fuels,2_R_Gallagher,Coal_ENC,Boiler (Coal),-
Generator.Fuels,2_Rush_Island,Coal_WNC,Boiler (Coal),-
Generator.Fuels,2_Scherer,Coal_ESC,Boiler (Coal),-
Generator.Fuels,2_Sheldon,Coal_WNC,Boiler (Coal),-
Generator.Fuels,2_Shiras,Coal_ENC,Boiler (Coal),-
Generator.Fuels,2_Trimble_County,Coal_ESC,Boiler (Coal),-
Generator.Fuels,2_Victor_J_Daniel_Jr,Coal_ESC,Boiler (Coal),-
Generator.Fuels,2_Wansley,Coal_ESC,Boiler (Coal),-
Generator.Fuels,2_Warrick,Coal_ENC,Boiler (Coal),-
Generator.Fuels,2_Wateree,Coal_SA,Boiler (Coal),-
Generator.Fuels,2_Whelan_Energy_Center,Coal_WNC,Boiler (Coal),-
Generator.Fuels,2H_Brunner_Island,Coal_MA,Boiler (Coal),-
Generator.Fuels,2H_General_James_M_Gavin,Coal_ENC,Boiler (Coal),-
Generator.Fuels,2H_Rockport,Coal_ENC,Boiler (Coal),-
Generator.Fuels,2L_Brunner_Island,Coal_MA,Boiler (Coal),-
Generator.Fuels,2R_General_James_M_Gavin,Coal_ENC,Boiler (Coal),-
Generator.Fuels,2R_Rockport,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_1_Big_Bend,Coal_SA,Boiler (Coal),-
Generator.Fuels,3_1_Big_Cajun_2,Coal_WSC,Boiler (Coal),-
Generator.Fuels,3_1_Brame_Energy_Center,Coal_WSC,Boiler (Coal),-
Generator.Fuels,3_1_Coleson_Cove__NBPO_,Coal_NE,Boiler (Coal),-
Generator.Fuels,3_1_Cross,Coal_SA,Boiler (Coal),-
Generator.Fuels,3_1_Dunkirk_Generating_Plant,Coal_NE,Boiler (Coal),-
Generator.Fuels,3_1_Gallatin__TN_,Coal_ESC,Boiler (Coal),-
Generator.Fuels,3_1_H_L_Spurlock,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_1_Harrington,Coal_WSC,Boiler (Coal),-
Generator.Fuels,3_1_Jeffrey_Energy_Center,Coal_WNC,Boiler (Coal),-
Generator.Fuels,3_1_Kingston,Coal_ESC,Boiler (Coal),-
Generator.Fuels,3_1_Muskogee,Coal_WSC,Boiler (Coal),-
Generator.Fuels,3_1_Nanticoke__OPG_,Coal_N/A (Canada),Boiler (Coal),-
Generator.Fuels,3_1_Roxboro,Coal_SA,Boiler (Coal),-
Generator.Fuels,3_1_Shawnee,Coal_ESC,Boiler (Coal),-
Generator.Fuels,3_1_Thomas_Hill,Coal_WNC,Boiler (Coal),-
Generator.Fuels,3_1_Winyah,Coal_SA,Boiler (Coal),-
Generator.Fuels,3_2_Dunkirk_Generating_Plant,Coal_NE,Boiler (Coal),-
Generator.Fuels,3_2_Silver_Bay_Power,Coal_WNC,Boiler (Coal),-
Generator.Fuels,3_AES_Petersburg,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_Baldwin_Energy_Complex,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_Blue_Valley,Coal_WNC,Boiler (Coal),-
Generator.Fuels,3_Boundary_Dam,Coal_N/A (Canada),Boiler (Coal),-
Generator.Fuels,3_Bowen,Coal_ESC,Boiler (Coal),-
Generator.Fuels,3_Bridgeport_Station,Coal_NE,Boiler (Coal),-
Generator.Fuels,3_Brunner_Island,Coal_MA,Boiler (Coal),-
Generator.Fuels,3_Cardinal,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_Charles_R_Lowman,Coal_ESC,Boiler (Coal),-
Generator.Fuels,3_Chesterfield,Coal_SA,Boiler (Coal),-
Generator.Fuels,3_Clay_Boswell,Coal_WNC,Boiler (Coal),-
Generator.Fuels,3_Clifty_Creek,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_Dallman,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_E_W_Brown,Coal_ESC,Boiler (Coal),-
Generator.Fuels,3_F_B_Culley,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_FirstEnergy_Bruce_Mansfield,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_FirstEnergy_Harrison_Power_Station,Coal_MA,Boiler (Coal),-
Generator.Fuels,3_G_G_Allen,Coal_SA,Boiler (Coal),-
Generator.Fuels,3_Genoa,Coal_WNC,Boiler (Coal),-
Generator.Fuels,3_George_Neal_North,Coal_WNC,Boiler (Coal),-
Generator.Fuels,3_Ghent,Coal_ESC,Boiler (Coal),-
Generator.Fuels,3_Gibson,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_H_Dickerson,Coal_SA,Boiler (Coal),-
Generator.Fuels,3_H_South_Oak_Creek,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_Hammond,Coal_ESC,Boiler (Coal),-
Generator.Fuels,3_HMP_L_Station_Two_Henderson,Coal_ESC,Boiler (Coal),-
Generator.Fuels,3_Homer_City_Generating_Station,Coal_MA,Boiler (Coal),-
Generator.Fuels,3_J_B_Sims,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_J_H_Campbell,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_J_M_Stuart,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_James_H_Miller_Jr,Coal_ESC,Boiler (Coal),-
Generator.Fuels,3_James_River_Power_Station,Coal_WNC,Boiler (Coal),-
Generator.Fuels,3_Joppa_Steam,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_Kenneth_C_Coleman,Coal_ESC,Boiler (Coal),-
Generator.Fuels,3_Kyger_Creek,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_L_Dickerson,Coal_SA,Boiler (Coal),-
Generator.Fuels,3_L_G_G_Allen,Coal_SA,Boiler (Coal),-
Generator.Fuels,3_L_South_Oak_Creek,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_Labadie,Coal_WNC,Boiler (Coal),-
Generator.Fuels,3_Lingan,Coal_NE,Boiler (Coal),-
Generator.Fuels,3_Marshall__NC_,Coal_SA,Boiler (Coal),-
Generator.Fuels,3_Mill_Creek__KY_,Coal_ESC,Boiler (Coal),-
Generator.Fuels,3_Monroe__MI_,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_Mt_Storm,Coal_SA,Boiler (Coal),-
Generator.Fuels,3_Scherer,Coal_ESC,Boiler (Coal),-
Generator.Fuels,3_Sherburne_County,Coal_WNC,Boiler (Coal),-
Generator.Fuels,3_Shiras,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_Sibley,Coal_WNC,Boiler (Coal),-
Generator.Fuels,3_Taconite_Harbor_Energy_Center,Coal_WNC,Boiler (Coal),-
Generator.Fuels,3_Walter_Scott_Jr_Energy_Center,Coal_WNC,Boiler (Coal),-
Generator.Fuels,3_Warrick,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_Weston,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3_Willmar,Coal_WNC,Boiler (Coal),-
Generator.Fuels,30_Seminole__FL_,Coal_SA,Boiler (Coal),-
Generator.Fuels,31_Ebensburg_Power,Coal_MA,Boiler (Coal),-
Generator.Fuels,3H_John_E_Amos,Coal_ENC,Boiler (Coal),-
Generator.Fuels,3R_John_E_Amos,Coal_ENC,Boiler (Coal),-
Generator.Fuels,4_1_Big_Bend,Coal_SA,Boiler (Coal),-
Generator.Fuels,4_1_Cross,Coal_SA,Boiler (Coal),-
Generator.Fuels,4_1_Gallatin__TN_,Coal_ESC,Boiler (Coal),-
Generator.Fuels,4_1_H_L_Spurlock,Coal_ENC,Boiler (Coal),-
Generator.Fuels,4_1_Kingston,Coal_ESC,Boiler (Coal),-
Generator.Fuels,4_1_Nanticoke__OPG_,Coal_N/A (Canada),Boiler (Coal),-
Generator.Fuels,4_1_Roxboro,Coal_SA,Boiler (Coal),-
Generator.Fuels,4_1_Shawnee,Coal_ESC,Boiler (Coal),-
Generator.Fuels,4_1_Winyah,Coal_SA,Boiler (Coal),-
Generator.Fuels,4_AES_Petersburg,Coal_ENC,Boiler (Coal),-
Generator.Fuels,4_Barry,Coal_ESC,Boiler (Coal),-
Generator.Fuels,4_Boundary_Dam,Coal_N/A (Canada),Boiler (Coal),-
Generator.Fuels,4_Bowen,Coal_ESC,Boiler (Coal),-
Generator.Fuels,4_Chesterfield,Coal_SA,Boiler (Coal),-
Generator.Fuels,4_Clay_Boswell,Coal_WNC,Boiler (Coal),-
Generator.Fuels,4_Clifty_Creek,Coal_ENC,Boiler (Coal),-
Generator.Fuels,4_Conesville,Coal_ENC,Boiler (Coal),-
Generator.Fuels,4_Dallman,Coal_ENC,Boiler (Coal),-
Generator.Fuels,4_G_G_Allen,Coal_SA,Boiler (Coal),-
Generator.Fuels,4_George_Neal_South,Coal_WNC,Boiler (Coal),-
Generator.Fuels,4_Ghent,Coal_ESC,Boiler (Coal),-
Generator.Fuels,4_Gibson,Coal_ENC,Boiler (Coal),-
Generator.Fuels,4_Hammond,Coal_ESC,Boiler (Coal),-
Generator.Fuels,4_HMP_L_Station_Two_Henderson,Coal_ESC,Boiler (Coal),-
Generator.Fuels,4_Indian_River_Generating_Station,Coal_MA,Boiler (Coal),-
Generator.Fuels,4_J_M_Stuart,Coal_ENC,Boiler (Coal),-
Generator.Fuels,4_James_H_Miller_Jr,Coal_ESC,Boiler (Coal),-
Generator.Fuels,4_James_River_Power_Station,Coal_WNC,Boiler (Coal),-
Generator.Fuels,4_Joppa_Steam,Coal_ENC,Boiler (Coal),-
Generator.Fuels,4_Kaukauna_Paper_Mill,Coal_ENC,Boiler (Coal),-
Generator.Fuels,4_Kyger_Creek,Coal_ENC,Boiler (Coal),-
Generator.Fuels,4_Labadie,Coal_WNC,Boiler (Coal),-
Generator.Fuels,4_Lansing,Coal_WNC,Boiler (Coal),-
Generator.Fuels,4_Lingan,Coal_NE,Boiler (Coal),-
Generator.Fuels,4_Marion,Coal_ENC,Boiler (Coal),-
Generator.Fuels,4_Marshall__NC_,Coal_SA,Boiler (Coal),-
Generator.Fuels,4_Mill_Creek__KY_,Coal_ESC,Boiler (Coal),-
Generator.Fuels,4_Monroe__MI_,Coal_ENC,Boiler (Coal),-
Generator.Fuels,4_North_Omaha,Coal_WNC,Boiler (Coal),-
Generator.Fuels,4_Prairie_Creek,Coal_WNC,Boiler (Coal),-
Generator.Fuels,4_R_Gallagher,Coal_ENC,Boiler (Coal),-
Generator.Fuels,4_Scherer,Coal_ESC,Boiler (Coal),-
Generator.Fuels,4_Walter_Scott_Jr_Energy_Center,Coal_WNC,Boiler (Coal),-
Generator.Fuels,4_Warrick,Coal_ENC,Boiler (Coal),-
Generator.Fuels,4_Weston,Coal_ENC,Boiler (Coal),-
Generator.Fuels,5_1_Kingston,Coal_ESC,Boiler (Coal),-
Generator.Fuels,5_1_Shawnee,Coal_ESC,Boiler (Coal),-
Generator.Fuels,5_Barry,Coal_ESC,Boiler (Coal),-
Generator.Fuels,5_Biron_Mill,Coal_ENC,Boiler (Coal),-
Generator.Fuels,5_Boundary_Dam,Coal_N/A (Canada),Boiler (Coal),-
Generator.Fuels,5_Brandon,Coal_N/A (Canada),Boiler (Coal),-
Generator.Fuels,5_Chesterfield,Coal_SA,Boiler (Coal),-
Generator.Fuels,5_Clifty_Creek,Coal_ENC,Boiler (Coal),-
Generator.Fuels,5_Conesville,Coal_ENC,Boiler (Coal),-
Generator.Fuels,5_Crist,Coal_ESC,Boiler (Coal),-
Generator.Fuels,5_E_C_Gaston,Coal_ESC,Boiler (Coal),-
Generator.Fuels,5_Edgewater,Coal_ENC,Boiler (Coal),-
Generator.Fuels,5_FirstEnergy_W_H_Sammis,Coal_ENC,Boiler (Coal),-
Generator.Fuels,5_G_G_Allen,Coal_SA,Boiler (Coal),-
Generator.Fuels,5_Gibson,Coal_ENC,Boiler (Coal),-
Generator.Fuels,5_Hawthorn,Coal_WNC,Boiler (Coal),-
Generator.Fuels,5_James_E__Rogers_Energy_Complex,Coal_SA,Boiler (Coal),-
Generator.Fuels,5_James_River_Power_Station,Coal_WNC,Boiler (Coal),-
Generator.Fuels,5_Joppa_Steam,Coal_ENC,Boiler (Coal),-
Generator.Fuels,5_Kyger_Creek,Coal_ENC,Boiler (Coal),-
Generator.Fuels,5_North_Omaha,Coal_WNC,Boiler (Coal),-
Generator.Fuels,5_Powerton,Coal_ENC,Boiler (Coal),-
Generator.Fuels,5_Riverside,Coal_WNC,Boiler (Coal),-
Generator.Fuels,5_Robert_A_Reid,Coal_ESC,Boiler (Coal),-
Generator.Fuels,5_Trenton__NSPI_,Coal_NE,Boiler (Coal),-
Generator.Fuels,6_1_Kingston,Coal_ESC,Boiler (Coal),-
Generator.Fuels,6_1_Shawnee,Coal_ESC,Boiler (Coal),-
Generator.Fuels,6_Archer_Daniels_Midland_Cedar_Rapids,Coal_WNC,Boiler (Coal),-
Generator.Fuels,6_Boundary_Dam,Coal_N/A (Canada),Boiler (Coal),-
Generator.Fuels,6_Chesterfield,Coal_SA,Boiler (Coal),-
Generator.Fuels,6_Clifty_Creek,Coal_ENC,Boiler (Coal),-
Generator.Fuels,6_Conesville,Coal_ENC,Boiler (Coal),-
Generator.Fuels,6_Crist,Coal_ESC,Boiler (Coal),-
Generator.Fuels,6_FirstEnergy_W_H_Sammis,Coal_ENC,Boiler (Coal),-
Generator.Fuels,6_Havana,Coal_ENC,Boiler (Coal),-
Generator.Fuels,6_James_De_Young,Coal_ENC,Boiler (Coal),-
Generator.Fuels,6_James_E__Rogers_Energy_Complex,Coal_SA,Boiler (Coal),-
Generator.Fuels,6_John_P_Madgett,Coal_WNC,Boiler (Coal),-
Generator.Fuels,6_Joppa_Steam,Coal_ENC,Boiler (Coal),-
Generator.Fuels,6_Powerton,Coal_ENC,Boiler (Coal),-
Generator.Fuels,6_Streeter_Station,Coal_WNC,Boiler (Coal),-
Generator.Fuels,6_Trenton__NSPI_,Coal_NE,Boiler (Coal),-
Generator.Fuels,7_1_Kingston,Coal_ESC,Boiler (Coal),-
Generator.Fuels,7_1_Shawnee,Coal_ESC,Boiler (Coal),-
Generator.Fuels,7_Ames_Electric_Services_Power_Plant,Coal_WNC,Boiler (Coal),-
Generator.Fuels,7_Columbia__MO_,Coal_WNC,Boiler (Coal),-
Generator.Fuels,7_Crist,Coal_ESC,Boiler (Coal),-
Generator.Fuels,7_FirstEnergy_W_H_Sammis,Coal_ENC,Boiler (Coal),-
Generator.Fuels,7_Lon_Wright,Coal_WNC,Boiler (Coal),-
Generator.Fuels,7_Miami_Fort,Coal_ENC,Boiler (Coal),-
Generator.Fuels,8_1_Kingston,Coal_ESC,Boiler (Coal),-
Generator.Fuels,8_1_Shawnee,Coal_ESC,Boiler (Coal),-
Generator.Fuels,8_Ames_Electric_Services_Power_Plant,Coal_WNC,Boiler (Coal),-
Generator.Fuels,8_Gorgas,Coal_ESC,Boiler (Coal),-
Generator.Fuels,8_Lon_Wright,Coal_WNC,Boiler (Coal),-
Generator.Fuels,8_Miami_Fort,Coal_ENC,Boiler (Coal),-
Generator.Fuels,8_Muscatine_Plant__1,Coal_WNC,Boiler (Coal),-
Generator.Fuels,8_Pulliam,Coal_ENC,Boiler (Coal),-
Generator.Fuels,8_South_Oak_Creek,Coal_ENC,Boiler (Coal),-
Generator.Fuels,9_1_Kingston,Coal_ESC,Boiler (Coal),-
Generator.Fuels,9_1_Shawnee,Coal_ESC,Boiler (Coal),-
Generator.Fuels,9_Avon_Lake,Coal_ENC,Boiler (Coal),-
Generator.Fuels,9_Gorgas,Coal_ESC,Boiler (Coal),-
Generator.Fuels,9_Manitowoc,Coal_ENC,Boiler (Coal),-
Generator.Fuels,9_Muscatine_Plant__1,Coal_WNC,Boiler (Coal),-
Generator.Fuels,A_Birchwood_Power,Coal_SA,Boiler (Coal),-
Generator.Fuels,A_Edgecombe_Genco_LLC,Coal_SA,Boiler (Coal),-
Generator.Fuels,A_J_H_Campbell,Coal_ENC,Boiler (Coal),-
Generator.Fuels,A_Muscatine_Plant__1,Coal_WNC,Boiler (Coal),-
Generator.Fuels,A_Spruance_Genco_LLC,Coal_SA,Boiler (Coal),-
Generator.Fuels,B_Edgecombe_Genco_LLC,Coal_SA,Boiler (Coal),-
Generator.Fuels,B_J_H_Campbell,Coal_ENC,Boiler (Coal),-
Generator.Fuels,B_Spruance_Genco_LLC,Coal_SA,Boiler (Coal),-
Generator.Fuels,C_Spruance_Genco_LLC,Coal_SA,Boiler (Coal),-
Generator.Fuels,D_Spruance_Genco_LLC,Coal_SA,Boiler (Coal),-
Generator.Fuels,H_Hennepin_Power_Station,Coal_ENC,Boiler (Coal),-
Generator.Fuels,H_Herbert_A_Wagner,Coal_SA,Boiler (Coal),-
Generator.Fuels,H1_Mt_Storm,Coal_SA,Boiler (Coal),-
Generator.Fuels,H2_Mt_Storm,Coal_SA,Boiler (Coal),-
Generator.Fuels,L_Hennepin_Power_Station,Coal_ENC,Boiler (Coal),-
Generator.Fuels,L_Herbert_A_Wagner,Coal_SA,Boiler (Coal),-
Generator.Fuels,L1_Mt_Storm,Coal_SA,Boiler (Coal),-
Generator.Fuels,L2_Mt_Storm,Coal_SA,Boiler (Coal),-
Generator.Fuels,S1_FirstEnergy_Eastlake,Coal_ENC,Boiler (Coal),-
Generator.Fuels,S2_FirstEnergy_Eastlake,Coal_ENC,Boiler (Coal),-
Generator.Fuels,S3_FirstEnergy_Eastlake,Coal_ENC,Boiler (Coal),-
Generator.Fuels,S4_FirstEnergy_Eastlake,Coal_ENC,Boiler (Coal),-
Generator.Fuels,S5_FirstEnergy_Eastlake,Coal_ENC,Boiler (Coal),-
Generator.Fuels,SV_FirstEnergy_Lake_Shore,Coal_ENC,Boiler (Coal),-
Generator.Fuels,W1_Luke_Mill,Coal_MA,Boiler (Coal),-
Generator.Fuels,1_1_,Diesel Oil_WNC,Boiler (Diesel Oil),-
Generator.Fuels,1_1_Covanta_Essex_Company,Diesel Oil_MA,Boiler (Diesel Oil),-
Generator.Fuels,1_1_Covanta_Niagara_LP,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_1_Eddystone_Generating_Station,Diesel Oil_MA,Boiler (Diesel Oil),-
Generator.Fuels,1_1_Hillsborough_County_Resource_Recovery,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_1_Lee_County_Solid_Waste_Energy,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_1_Mosaic_New_Wales_Operations,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_1_Pinellas_County_Resource_Recovery,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_A_Wheelabrator_Portsmouth,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_ABBK_Biomass_Plant,Diesel Oil_WNC,Boiler (Diesel Oil),-
Generator.Fuels,1_B_Wheelabrator_Portsmouth,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_C_Wheelabrator_Portsmouth,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_Canal,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Cibro_Petroleum,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Covanta_Babylon_Inc,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Covanta_Bristol_Energy,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Covanta_Delaware_Valley,Diesel Oil_MA,Boiler (Diesel Oil),-
Generator.Fuels,1_Covanta_Haverhill,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Covanta_Hempstead,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Covanta_Hennepin_Energy,Diesel Oil_WNC,Boiler (Diesel Oil),-
Generator.Fuels,1_Covanta_Lake_County_Energy,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_Covanta_Plymouth_Renewable_Energy,Diesel Oil_MA,Boiler (Diesel Oil),-
Generator.Fuels,1_Covanta_Southeastern_Connecticut_Company,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Covanta_Tulsa_Renewable_Energy_LLC,Diesel Oil_WSC,Boiler (Diesel Oil),-
Generator.Fuels,1_Covanta_Warren_Energy,Diesel Oil_MA,Boiler (Diesel Oil),-
Generator.Fuels,1_Duluth_Paper_Mill,Diesel Oil_WNC,Boiler (Diesel Oil),-
Generator.Fuels,1_Dutchess_Cnty_Resource_Recovery_Facility,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Elk_River,Diesel Oil_WNC,Boiler (Diesel Oil),-
Generator.Fuels,1_Exeter_Energy_LP,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Fairless_Hills,Diesel Oil_MA,Boiler (Diesel Oil),-
Generator.Fuels,1_Gazmont,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Glen_Ullin_Station_6,Diesel Oil_WNC,Boiler (Diesel Oil),-
Generator.Fuels,1_Greater_Detroit_Resource_Recovery,Diesel Oil_ENC,Boiler (Diesel Oil),-
Generator.Fuels,1_Herbert_A_Wagner,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_Huntington_Resource_Recovery_Facility,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Kent_County_Waste_to_Energy_Facility,Diesel Oil_ENC,Boiler (Diesel Oil),-
Generator.Fuels,1_Lancaster_County_Resource_Recovery,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_MacArthur_Waste_to_Energy_Facility,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_McKay_Bay_Facility,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_Miami_Dade_County_Resource_Recovery_Fac,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_Montgomery_County_Resource_Recovery,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_Mosaic_Co_Tampa_Facility,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_Newington,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_North_Bend_Carbon,Diesel Oil_WSC,Boiler (Diesel Oil),-
Generator.Fuels,1_Northern_Border_Pipeline_Heat_Recovery,Diesel Oil_WNC,Boiler (Diesel Oil),-
Generator.Fuels,1_Onondaga_County_Resource_Recovery,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_OREG_3_Inc,Diesel Oil_WNC,Boiler (Diesel Oil),-
Generator.Fuels,1_Oswego_County_Energy_Recovery,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Palm_Beach_Renewable_Energy_Facility_1,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_Pasco_Cnty_Solid_Waste_Resource_Recovery,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_Penobscot_Energy_Recovery,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Pioneer_Valley_Resource_Recovery,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Red_Wing,Diesel Oil_WNC,Boiler (Diesel Oil),-
Generator.Fuels,1_Regional_Waste_Systems,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Roseton_Generating_Facility,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_SEMASS_Resource_Recovery,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Swift_Creek_Chemical_Complex,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_The_Mosaic_Company__Plant_City_Facility,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_Wheelabrator_Baltimore_Refuse,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_Wheelabrator_Bridgeport,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Wheelabrator_Concord_Facility,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Wheelabrator_Falls,Diesel Oil_MA,Boiler (Diesel Oil),-
Generator.Fuels,1_Wheelabrator_Gloucester_LP,Diesel Oil_MA,Boiler (Diesel Oil),-
Generator.Fuels,1_Wheelabrator_Lisbon,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Wheelabrator_Millbury_Facility,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Wheelabrator_North_Andover,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Wheelabrator_Saugus,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Wheelabrator_South_Broward,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,1_Wheelabrator_Westchester,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,1_Wilmarth,Diesel Oil_WNC,Boiler (Diesel Oil),-
Generator.Fuels,1_York_County_Resource_Recovery,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,2_1_,Diesel Oil_WNC,Boiler (Diesel Oil),-
Generator.Fuels,2_1_Archbald_Power_Station,Diesel Oil_MA,Boiler (Diesel Oil),-
Generator.Fuels,2_1_Covanta_Essex_Company,Diesel Oil_MA,Boiler (Diesel Oil),-
Generator.Fuels,2_1_Covanta_Niagara_LP,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,2_1_Eddystone_Generating_Station,Diesel Oil_MA,Boiler (Diesel Oil),-
Generator.Fuels,2_1_Hillsborough_County_Resource_Recovery,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,2_1_Lee_County_Solid_Waste_Energy,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,2_1_Mosaic_New_Wales_Operations,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,2_1_Pinellas_County_Resource_Recovery,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,2_A_Wheelabrator_Portsmouth,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,2_B_Wheelabrator_Portsmouth,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,2_C_Wheelabrator_Portsmouth,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,2_Canal,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,2_Covanta_Southeastern_Connecticut_Company,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,2_Elk_River,Diesel Oil_WNC,Boiler (Diesel Oil),-
Generator.Fuels,2_Fairless_Hills,Diesel Oil_MA,Boiler (Diesel Oil),-
Generator.Fuels,2_Palm_Beach_Renewable_Energy_Facility_2,Diesel Oil_SA,Boiler (Diesel Oil),-
Generator.Fuels,2_Roseton_Generating_Facility,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,2_SEMASS_Resource_Recovery,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,2_Wheelabrator_Concord_Facility,Diesel Oil_NE,Boiler (Diesel Oil),-
Generator.Fuels,2_Wheelabrator_Gloucester_LP,Diesel Oil_MA,Boiler (Diesel Oil),-
